Passport,Destination,Value
France,Paraguay,3
France,Peru,3
France,Philippines,3
France,Poland,3
France,Portugal,3
France,Qatar,3
France,Romania,3
France,Russian Federation,0
France,Rwanda,1
France,Saint Kitts and Nevis,3
France,Saint Lucia,3
France,Samoa,3
France,San Marino,3
France,Sao Tome and Principe,3
France,Saudi Arabia,0
France,Senegal,3
France,Serbia,3
France,Seychelles,1
France,Sierra Leone,0
France,Singapore,3
France,Slovakia,3
France,Slovenia,3
France,Solomon Islands,3
France,Somalia,1
France,South Africa,3
France,South Korea,3
France,South Sudan,0
France,Spain,3
France,Sri Lanka,2
France,Saint Vincent and the Grenadines,3
France,Sudan,0
France,Suriname,1
France,Sweden,3
France,Switzerland,3
France,Syria,0
France,Taiwan,3
France,Tajikistan,1
France,Tanzania,1
France,Thailand,3
France,Timor-Leste,3
France,Togo,1
France,Tonga,3
France,Trinidad and Tobago,3
France,Tunisia,3
France,Turkey,3
France,Turkmenistan,0
France,Tuvalu,3
France,Uganda,1
France,Ukraine,3
France,United Arab Emirates,3
France,United Kingdom,3
France,United States,2
France,Uruguay,3
France,Uzbekistan,3
France,Vanuatu,3
France,Vatican,3
France,Venezuela,3
France,Viet Nam,3
France,Yemen,0
France,Zambia,1
France,Zimbabwe,1
Gabon,Afghanistan,0
Gabon,Albania,0
Gabon,Algeria,0
Gabon,Andorra,0
Gabon,Angola,0
Gabon,Antigua and Barbuda,0
Gabon,Argentina,0
Gabon,Armenia,0
Gabon,Australia,0
Gabon,Austria,0
Gabon,Azerbaijan,0
Gabon,Bahamas,0
Gabon,Bahrain,0
Gabon,Bangladesh,3
Gabon,Barbados,0
Gabon,Belarus,0
Gabon,Belgium,0
Gabon,Belize,0
Gabon,Benin,3
Gabon,Bhutan,0
Gabon,Bolivia,1
Gabon,Bosnia and Herzegovina,0
Gabon,Botswana,0
Gabon,Brazil,0
Gabon,Brunei,0
Gabon,Bulgaria,0
Gabon,Burkina Faso,0
Gabon,Burundi,0
Gabon,Cambodia,1
Gabon,Cameroon,3
Gabon,Canada,0
Gabon,Cape Verde,1
Gabon,Central African Republic,3
Gabon,Chad,3
Gabon,Chile,0
Gabon,China,0
Gabon,Colombia,0
Gabon,Comoros,1
Gabon,Congo,3
Gabon,DR Congo,0
Gabon,Costa Rica,0
Gabon,Ivory Coast,2
Gabon,Croatia,0
Gabon,Cuba,1
Gabon,Cyprus,0
Gabon,Czech Republic,0
Gabon,Denmark,0
Gabon,Djibouti,1
Gabon,Dominica,3
Gabon,Dominican Republic,0
Gabon,Ecuador,3
Gabon,Egypt,0
Gabon,El Salvador,0
Gabon,Equatorial Guinea,0
Gabon,Eritrea,0
Gabon,Estonia,0
Gabon,Swaziland,0
Gabon,Ethiopia,1
Gabon,Fiji,0
Gabon,Finland,0
Gabon,France,0
Gabon,Gabon,-1
Gabon,Gambia,0
Gabon,Georgia,0
Gabon,Germany,0
Gabon,Ghana,1
Gabon,Greece,0
Gabon,Grenada,0
Gabon,Guatemala,0
Gabon,Guinea,0
Gabon,Guinea-Bissau,1
Gabon,Guyana,0
Gabon,Haiti,3
Gabon,Honduras,0
Gabon,Hong Kong,3
Gabon,Hungary,0
Gabon,Iceland,0
Gabon,India,2
Gabon,Indonesia,3
Gabon,Iran,1
Gabon,Iraq,0
Gabon,Ireland,0
Gabon,Israel,0
Gabon,Italy,0
Gabon,Jamaica,0
Gabon,Japan,0
Gabon,Jordan,0
Gabon,Kazakhstan,0
Gabon,Kenya,1
Gabon,Kiribati,0
Gabon,Kosovo,0
Gabon,Kuwait,0
Gabon,Kyrgyzstan,0
Gabon,Laos,1
Gabon,Latvia,0
Gabon,Lebanon,0
Gabon,Lesotho,1
Gabon,Liberia,0
Gabon,Libya,0
Gabon,Liechtenstein,0
Gabon,Lithuania,0
Gabon,Luxembourg,0
Gabon,Macao,1
Gabon,Madagascar,1
Gabon,Malawi,1
Gabon,Malaysia,3
Gabon,Maldives,1
Gabon,Mali,0
Gabon,Malta,0
Gabon,Marshall Islands,0
Gabon,Mauritania,1
Gabon,Mauritius,3
Gabon,Mexico,0
Gabon,Micronesia,3
Gabon,Moldova,0
Gabon,Monaco,0
Gabon,Mongolia,0
Gabon,Montenegro,0
Gabon,Morocco,3
Gabon,Mozambique,1
Gabon,Myanmar,0
Gabon,Namibia,0
Gabon,Nauru,0
Gabon,Nepal,1
Gabon,Netherlands,0
Gabon,New Zealand,0
Gabon,Nicaragua,1
Gabon,Niger,0
Gabon,Nigeria,1
Gabon,North Korea,0
Gabon,North Macedonia,0
Gabon,Norway,0
Gabon,Oman,0
Gabon,Pakistan,0
Gabon,Palau,1
Gabon,Palestine,0
Gabon,Panama,3
Gabon,Papua New Guinea,0
Gabon,Paraguay,0
Gabon,Peru,0
Gabon,Philippines,3
Gabon,Poland,0
Gabon,Portugal,0
Gabon,Qatar,1
Gabon,Romania,0
Gabon,Russian Federation,0
Gabon,Rwanda,1
Gabon,Saint Kitts and Nevis,0
Gabon,Saint Lucia,1
Gabon,Samoa,1
Gabon,San Marino,0
Gabon,Sao Tome and Principe,3
Gabon,Saudi Arabia,0
Gabon,Senegal,1
Gabon,Serbia,0
Gabon,Seychelles,1
Gabon,Sierra Leone,0
Gabon,Singapore,3
Gabon,Slovakia,0
Gabon,Slovenia,0
Gabon,Solomon Islands,0
Gabon,Somalia,1
Gabon,South Africa,3
Gabon,South Korea,0
Gabon,South Sudan,0
Gabon,Spain,0
Gabon,Sri Lanka,0
Gabon,Saint Vincent and the Grenadines,3
Gabon,Sudan,0
Gabon,Suriname,1
Gabon,Sweden,0
Gabon,Switzerland,0
Gabon,Syria,0
Gabon,Taiwan,0
Gabon,Tajikistan,0
Gabon,Tanzania,1
Gabon,Thailand,0
Gabon,Timor-Leste,1
Gabon,Togo,1
Gabon,Tonga,0
Gabon,Trinidad and Tobago,0
Gabon,Tunisia,3
Gabon,Turkey,1
Gabon,Turkmenistan,0
Gabon,Tuvalu,1
Gabon,Uganda,1
Gabon,Ukraine,0
Gabon,United Arab Emirates,0
Gabon,United Kingdom,0
Gabon,United States,0
Gabon,Uruguay,0
Gabon,Uzbekistan,1
Gabon,Vanuatu,0
Gabon,Vatican,0
Gabon,Venezuela,0
Gabon,Viet Nam,0
Gabon,Yemen,0
Gabon,Zambia,0
Gabon,Zimbabwe,0
Gambia,Afghanistan,0
Gambia,Albania,0
Gambia,Algeria,0
Gambia,Andorra,0
Gambia,Angola,0
Gambia,Antigua and Barbuda,0
Gambia,Argentina,0
Gambia,Armenia,0
Gambia,Australia,0
Gambia,Austria,0
Gambia,Azerbaijan,0
Gambia,Bahamas,3
Gambia,Bahrain,0
Gambia,Bangladesh,3
Gambia,Barbados,3
Gambia,Belarus,0
Gambia,Belgium,0
Gambia,Belize,3
Gambia,Benin,3
Gambia,Bhutan,0
Gambia,Bolivia,1
Gambia,Bosnia and Herzegovina,0
Gambia,Botswana,3
Gambia,Brazil,0
Gambia,Brunei,0
Gambia,Bulgaria,0
Gambia,Burkina Faso,3
Gambia,Burundi,0
Gambia,Cambodia,1
Gambia,Cameroon,0
Gambia,Canada,0
Gambia,Cape Verde,3
Gambia,Central African Republic,0
Gambia,Chad,0
Gambia,Chile,0
Gambia,China,0
Gambia,Colombia,0
Gambia,Comoros,1
Gambia,Congo,0
Gambia,DR Congo,0
Gambia,Costa Rica,0
Gambia,Ivory Coast,3
Gambia,Croatia,0
Gambia,Cuba,1
Gambia,Cyprus,0
Gambia,Czech Republic,0
Gambia,Denmark,0
Gambia,Djibouti,1
Gambia,Dominica,3
Gambia,Dominican Republic,0
Gambia,Ecuador,3
Gambia,Egypt,0
Gambia,El Salvador,0
Gambia,Equatorial Guinea,0
Gambia,Eritrea,0
Gambia,Estonia,0
Gambia,Swaziland,3
Gambia,Ethiopia,1
Gambia,Fiji,3
Gambia,Finland,0
Gambia,France,0
Gambia,Gabon,1
Gambia,Gambia,-1
Gambia,Georgia,0
Gambia,Germany,0
Gambia,Ghana,3
Gambia,Greece,0
Gambia,Grenada,3
Gambia,Guatemala,0
Gambia,Guinea,3
Gambia,Guinea-Bissau,3
Gambia,Guyana,0
Gambia,Haiti,3
Gambia,Honduras,0
Gambia,Hong Kong,0
Gambia,Hungary,0
Gambia,Iceland,0
Gambia,India,2
Gambia,Indonesia,3
Gambia,Iran,1
Gambia,Iraq,0
Gambia,Ireland,0
Gambia,Israel,0
Gambia,Italy,0
Gambia,Jamaica,3
Gambia,Japan,0
Gambia,Jordan,0
Gambia,Kazakhstan,0
Gambia,Kenya,3
Gambia,Kiribati,0
Gambia,Kosovo,0
Gambia,Kuwait,0
Gambia,Kyrgyzstan,0
Gambia,Laos,1
Gambia,Latvia,0
Gambia,Lebanon,0
Gambia,Lesotho,3
Gambia,Liberia,3
Gambia,Libya,0
Gambia,Liechtenstein,0
Gambia,Lithuania,0
Gambia,Luxembourg,0
Gambia,Macao,1
Gambia,Madagascar,1
Gambia,Malawi,3
Gambia,Malaysia,3
Gambia,Maldives,1
Gambia,Mali,3
Gambia,Malta,0
Gambia,Marshall Islands,0
Gambia,Mauritania,3
Gambia,Mauritius,3
Gambia,Mexico,0
Gambia,Micronesia,3
Gambia,Moldova,0
Gambia,Monaco,0
Gambia,Mongolia,0
Gambia,Montenegro,0
Gambia,Morocco,0
Gambia,Mozambique,1
Gambia,Myanmar,0
Gambia,Namibia,0
Gambia,Nauru,0
Gambia,Nepal,1
Gambia,Netherlands,0
Gambia,New Zealand,0
Gambia,Nicaragua,1
Gambia,Niger,3
Gambia,Nigeria,3
Gambia,North Korea,0
Gambia,North Macedonia,0
Gambia,Norway,0
Gambia,Oman,0
Gambia,Pakistan,0
Gambia,Palau,1
Gambia,Palestine,0
Gambia,Panama,0
Gambia,Papua New Guinea,0
Gambia,Paraguay,0
Gambia,Peru,0
Gambia,Philippines,3
Gambia,Poland,0
Gambia,Portugal,0
Gambia,Qatar,1
Gambia,Romania,0
Gambia,Russian Federation,0
Gambia,Rwanda,1
Gambia,Saint Kitts and Nevis,3
Gambia,Saint Lucia,1
Gambia,Samoa,1
Gambia,San Marino,0
Gambia,Sao Tome and Principe,0
Gambia,Saudi Arabia,0
Gambia,Senegal,3
Gambia,Serbia,0
Gambia,Seychelles,1
Gambia,Sierra Leone,3
Gambia,Singapore,3
Gambia,Slovakia,0
Gambia,Slovenia,0
Gambia,Solomon Islands,0
Gambia,Somalia,1
Gambia,South Africa,0
Gambia,South Korea,0
Gambia,South Sudan,0
Gambia,Spain,0
Gambia,Sri Lanka,2
Gambia,Saint Vincent and the Grenadines,3
Gambia,Sudan,0
Gambia,Suriname,1
Gambia,Sweden,0
Gambia,Switzerland,0
Gambia,Syria,0
Gambia,Taiwan,0
Gambia,Tajikistan,0
Gambia,Tanzania,3
Gambia,Thailand,0
Gambia,Timor-Leste,1
Gambia,Togo,3
Gambia,Tonga,0
Gambia,Trinidad and Tobago,3
Gambia,Tunisia,3
Gambia,Turkey,1
Gambia,Turkmenistan,0
Gambia,Tuvalu,1
Gambia,Uganda,3
Gambia,Ukraine,0
Gambia,United Arab Emirates,0
Gambia,United Kingdom,0
Gambia,United States,0
Gambia,Uruguay,0
Gambia,Uzbekistan,0
Gambia,Vanuatu,3
Gambia,Vatican,0
Gambia,Venezuela,0
Gambia,Viet Nam,0
Gambia,Yemen,0
Gambia,Zambia,0
Gambia,Zimbabwe,0
Georgia,Afghanistan,0
Georgia,Albania,3
Georgia,Algeria,0
Georgia,Andorra,3
Georgia,Angola,0
Georgia,Antigua and Barbuda,3
Georgia,Argentina,3
Georgia,Armenia,3
Georgia,Australia,0
Georgia,Austria,3
Georgia,Azerbaijan,3
Georgia,Bahamas,3
Georgia,Bahrain,1
Georgia,Bangladesh,1
Georgia,Barbados,3
Georgia,Belarus,3
Georgia,Belgium,3
Georgia,Belize,0
Georgia,Benin,0
Georgia,Bhutan,0
Georgia,Bolivia,1
Georgia,Bosnia and Herzegovina,3
Georgia,Botswana,0
Georgia,Brazil,3
Georgia,Brunei,0
Georgia,Bulgaria,3
Georgia,Burkina Faso,0
Georgia,Burundi,0
Georgia,Cambodia,1
Georgia,Cameroon,0
Georgia,Canada,0
Georgia,Cape Verde,1
Georgia,Central African Republic,0
Georgia,Chad,0
Georgia,Chile,3
Georgia,China,0
Georgia,Colombia,3
Georgia,Comoros,1
Georgia,Congo,0
Georgia,DR Congo,0
Georgia,Costa Rica,0
Georgia,Ivory Coast,2
Georgia,Croatia,3
Georgia,Cuba,1
Georgia,Cyprus,3
Georgia,Czech Republic,3
Georgia,Denmark,3
Georgia,Djibouti,1
Georgia,Dominica,3
Georgia,Dominican Republic,0
Georgia,Ecuador,3
Georgia,Egypt,1
Georgia,El Salvador,0
Georgia,Equatorial Guinea,0
Georgia,Eritrea,0
Georgia,Estonia,3
Georgia,Swaziland,0
Georgia,Ethiopia,1
Georgia,Fiji,0
Georgia,Finland,3
Georgia,France,3
Georgia,Gabon,1
Georgia,Gambia,0
Georgia,Georgia,-1
Georgia,Germany,3
Georgia,Ghana,0
Georgia,Greece,3
Georgia,Grenada,0
Georgia,Guatemala,0
Georgia,Guinea,0
Georgia,Guinea-Bissau,1
Georgia,Guyana,0
Georgia,Haiti,3
Georgia,Honduras,0
Georgia,Hong Kong,0
Georgia,Hungary,3
Georgia,Iceland,3
Georgia,India,2
Georgia,Indonesia,3
Georgia,Iran,3
Georgia,Iraq,0
Georgia,Ireland,0
Georgia,Israel,3
Georgia,Italy,3
Georgia,Jamaica,1
Georgia,Japan,0
Georgia,Jordan,1
Georgia,Kazakhstan,3
Georgia,Kenya,1
Georgia,Kiribati,0
Georgia,Kosovo,0
Georgia,Kuwait,1
Georgia,Kyrgyzstan,3
Georgia,Laos,1
Georgia,Latvia,3
Georgia,Lebanon,1
Georgia,Lesotho,1
Georgia,Liberia,0
Georgia,Libya,0
Georgia,Liechtenstein,3
Georgia,Lithuania,3
Georgia,Luxembourg,3
Georgia,Macao,1
Georgia,Madagascar,1
Georgia,Malawi,1
Georgia,Malaysia,3
Georgia,Maldives,1
Georgia,Mali,0
Georgia,Malta,3
Georgia,Marshall Islands,1
Georgia,Mauritania,1
Georgia,Mauritius,3
Georgia,Mexico,0
Georgia,Micronesia,3
Georgia,Moldova,3
Georgia,Monaco,3
Georgia,Mongolia,0
Georgia,Montenegro,3
Georgia,Morocco,0
Georgia,Mozambique,1
Georgia,Myanmar,1
Georgia,Namibia,0
Georgia,Nauru,0
Georgia,Nepal,1
Georgia,Netherlands,3
Georgia,New Zealand,0
Georgia,Nicaragua,1
Georgia,Niger,0
Georgia,Nigeria,1
Georgia,North Korea,0
Georgia,North Macedonia,0
Georgia,Norway,3
Georgia,Oman,1
Georgia,Pakistan,0
Georgia,Palau,1
Georgia,Palestine,3
Georgia,Panama,3
Georgia,Papua New Guinea,0
Georgia,Paraguay,0
Georgia,Peru,0
Georgia,Philippines,0
Georgia,Poland,3
Georgia,Portugal,3
Georgia,Qatar,3
Georgia,Romania,3
Georgia,Russian Federation,0
Georgia,Rwanda,1
Georgia,Saint Kitts and Nevis,0
Georgia,Saint Lucia,3
Georgia,Samoa,1
Georgia,San Marino,3
Georgia,Sao Tome and Principe,0
Georgia,Saudi Arabia,0
Georgia,Senegal,1
Georgia,Serbia,3
Georgia,Seychelles,1
Georgia,Sierra Leone,0
Georgia,Singapore,0
Georgia,Slovakia,3
Georgia,Slovenia,3
Georgia,Solomon Islands,0
Georgia,Somalia,1
Georgia,South Africa,0
Georgia,South Korea,0
Georgia,South Sudan,0
Georgia,Spain,3
Georgia,Sri Lanka,2
Georgia,Saint Vincent and the Grenadines,3
Georgia,Sudan,0
Georgia,Suriname,1
Georgia,Sweden,3
Georgia,Switzerland,3
Georgia,Syria,0
Georgia,Taiwan,0
Georgia,Tajikistan,3
Georgia,Tanzania,0
Georgia,Thailand,1
Georgia,Timor-Leste,1
Georgia,Togo,1
Georgia,Tonga,0
Georgia,Trinidad and Tobago,0
Georgia,Tunisia,0
Georgia,Turkey,3
Georgia,Turkmenistan,3
Georgia,Tuvalu,1
Georgia,Uganda,1
Georgia,Ukraine,3
Georgia,United Arab Emirates,0
Georgia,United Kingdom,0
Georgia,United States,0
Georgia,Uruguay,3
Georgia,Uzbekistan,3
Georgia,Vanuatu,0
Georgia,Vatican,3
Georgia,Venezuela,0
Georgia,Viet Nam,1
Georgia,Yemen,0
Georgia,Zambia,1
Georgia,Zimbabwe,1
Germany,Afghanistan,0
Germany,Albania,3
Germany,Algeria,0
Germany,Andorra,3
Germany,Angola,1
Germany,Antigua and Barbuda,3
Germany,Argentina,3
Germany,Armenia,3
Germany,Australia,2
Germany,Austria,3
Germany,Azerbaijan,1
Germany,Bahamas,3
Germany,Bahrain,1
Germany,Bangladesh,1
Germany,Barbados,3
Germany,Belarus,3
Germany,Belgium,3
Germany,Belize,3
Germany,Benin,0
Germany,Bhutan,0
Germany,Bolivia,3
Germany,Bosnia and Herzegovina,3
Germany,Botswana,3
Germany,Brazil,3
Germany,Brunei,3
Germany,Bulgaria,3
Germany,Burkina Faso,1
Germany,Burundi,0
Germany,Cambodia,1
Germany,Cameroon,0
Germany,Canada,2
Germany,Cape Verde,3
Germany,Central African Republic,0
Germany,Chad,0
Germany,Chile,3
Germany,China,0
Germany,Colombia,3
Germany,Comoros,1
Germany,Congo,0
Germany,DR Congo,0
Germany,Costa Rica,3
Germany,Ivory Coast,2
Germany,Croatia,3
Germany,Cuba,1
Germany,Cyprus,3
Germany,Czech Republic,3
Germany,Denmark,3
Germany,Djibouti,1
Germany,Dominica,3
Germany,Dominican Republic,3
Germany,Ecuador,3
Germany,Egypt,1
Germany,El Salvador,3
Germany,Equatorial Guinea,0
Germany,Eritrea,0
Germany,Estonia,3
Germany,Swaziland,3
Germany,Ethiopia,1
Germany,Fiji,3
Germany,Finland,3
Germany,France,3
Germany,Gabon,1
Germany,Gambia,3
Germany,Georgia,3
Germany,Germany,-1
Germany,Ghana,0
Germany,Greece,3
Germany,Grenada,3
Germany,Guatemala,3
Germany,Guinea,0
Germany,Guinea-Bissau,1
Germany,Guyana,3
Germany,Haiti,3
Germany,Honduras,3
Germany,Hong Kong,3
Germany,Hungary,3
Germany,Iceland,3
Germany,India,2
Germany,Indonesia,3
Germany,Iran,1
Germany,Iraq,0
Germany,Ireland,3
Germany,Israel,3
Germany,Italy,3
Germany,Jamaica,3
Germany,Japan,3
Germany,Jordan,1
Germany,Kazakhstan,3
Germany,Kenya,1
Germany,Kiribati,3
Germany,Kosovo,3
Germany,Kuwait,1
Germany,Kyrgyzstan,3
Germany,Laos,1
Germany,Latvia,3
Germany,Lebanon,1
Germany,Lesotho,3
Germany,Liberia,0
Germany,Libya,0
Germany,Liechtenstein,3
Germany,Lithuania,3
Germany,Luxembourg,3
Germany,Macao,3
Germany,Madagascar,1
Germany,Malawi,1
Germany,Malaysia,3
Germany,Maldives,1
Germany,Mali,0
Germany,Malta,3
Germany,Marshall Islands,3
Germany,Mauritania,1
Germany,Mauritius,3
Germany,Mexico,3
Germany,Micronesia,3
Germany,Moldova,3
Germany,Monaco,3
Germany,Mongolia,3
Germany,Montenegro,3
Germany,Morocco,3
Germany,Mozambique,1
Germany,Myanmar,1
Germany,Namibia,3
Germany,Nauru,0
Germany,Nepal,1
Germany,Netherlands,3
Germany,New Zealand,3
Germany,Nicaragua,3
Germany,Niger,0
Germany,Nigeria,0
Germany,North Korea,0
Germany,North Macedonia,3
Germany,Norway,3
Germany,Oman,1
Germany,Pakistan,1
Germany,Palau,3
Germany,Palestine,3
Germany,Panama,3
Germany,Papua New Guinea,1
Germany,Paraguay,3
Germany,Peru,3
Germany,Philippines,3
Germany,Poland,3
Germany,Portugal,3
Germany,Qatar,3
Germany,Romania,3
Germany,Russian Federation,0
Germany,Rwanda,1
Germany,Saint Kitts and Nevis,3
Germany,Saint Lucia,3
Germany,Samoa,3
Germany,San Marino,3
Germany,Sao Tome and Principe,3
Germany,Saudi Arabia,0
Germany,Senegal,3
Germany,Serbia,3
Germany,Seychelles,1
Germany,Sierra Leone,0
Germany,Singapore,3
Germany,Slovakia,3
Germany,Slovenia,3
Germany,Solomon Islands,3
Germany,Somalia,1
Germany,South Africa,3
Germany,South Korea,3
Germany,South Sudan,0
Germany,Spain,3
Germany,Sri Lanka,2
Germany,Saint Vincent and the Grenadines,3
Germany,Sudan,0
Germany,Suriname,1
Germany,Sweden,3
Germany,Switzerland,3
Germany,Syria,0
Germany,Taiwan,3
Germany,Tajikistan,1
Germany,Tanzania,1
Germany,Thailand,3
Germany,Timor-Leste,3
Germany,Togo,1
Germany,Tonga,3
Germany,Trinidad and Tobago,3
Germany,Tunisia,3
Germany,Turkey,3
Germany,Turkmenistan,0
Germany,Tuvalu,3
Germany,Uganda,1
Germany,Ukraine,3
Germany,United Arab Emirates,3
Germany,United Kingdom,3
Germany,United States,2
Germany,Uruguay,3
Germany,Uzbekistan,3
Germany,Vanuatu,3
Germany,Vatican,3
Germany,Venezuela,3
Germany,Viet Nam,3
Germany,Yemen,0
Germany,Zambia,1
Germany,Zimbabwe,1
Ghana,Afghanistan,0
Ghana,Albania,0
Ghana,Algeria,0
Ghana,Andorra,0
Ghana,Angola,0
Ghana,Antigua and Barbuda,0
Ghana,Argentina,0
Ghana,Armenia,0
Ghana,Australia,0
Ghana,Austria,0
Ghana,Azerbaijan,0
Ghana,Bahamas,0
Ghana,Bahrain,0
Ghana,Bangladesh,3
Ghana,Barbados,3
Ghana,Belarus,0
Ghana,Belgium,0
Ghana,Belize,3
Ghana,Benin,3
Ghana,Bhutan,0
Ghana,Bolivia,1
Ghana,Bosnia and Herzegovina,0
Ghana,Botswana,0
Ghana,Brazil,0
Ghana,Brunei,0
Ghana,Bulgaria,0
Ghana,Burkina Faso,3
Ghana,Burundi,0
Ghana,Cambodia,1
Ghana,Cameroon,0
Ghana,Canada,0
Ghana,Cape Verde,3
Ghana,Central African Republic,0
Ghana,Chad,0
Ghana,Chile,0
Ghana,China,0
Ghana,Colombia,0
Ghana,Comoros,1
Ghana,Congo,0
Ghana,DR Congo,0
Ghana,Costa Rica,0
Ghana,Ivory Coast,3
Ghana,Croatia,0
Ghana,Cuba,0
Ghana,Cyprus,0
Ghana,Czech Republic,0
Ghana,Denmark,0
Ghana,Djibouti,1
Ghana,Dominica,3
Ghana,Dominican Republic,0
Ghana,Ecuador,3
Ghana,Egypt,0
Ghana,El Salvador,0
Ghana,Equatorial Guinea,0
Ghana,Eritrea,0
Ghana,Estonia,0
Ghana,Swaziland,3
Ghana,Ethiopia,1
Ghana,Fiji,3
Ghana,Finland,0
Ghana,France,0
Ghana,Gabon,1
Ghana,Gambia,3
Ghana,Georgia,0
Ghana,Germany,0
Ghana,Ghana,-1
Ghana,Greece,0
Ghana,Grenada,3
Ghana,Guatemala,0
Ghana,Guinea,3
Ghana,Guinea-Bissau,3
Ghana,Guyana,0
Ghana,Haiti,3
Ghana,Honduras,0
Ghana,Hong Kong,0
Ghana,Hungary,0
Ghana,Iceland,0
Ghana,India,2
Ghana,Indonesia,3
Ghana,Iran,1
Ghana,Iraq,0
Ghana,Ireland,0
Ghana,Israel,0
Ghana,Italy,0
Ghana,Jamaica,3
Ghana,Japan,0
Ghana,Jordan,1
Ghana,Kazakhstan,0
Ghana,Kenya,3
Ghana,Kiribati,0
Ghana,Kosovo,0
Ghana,Kuwait,0
Ghana,Kyrgyzstan,0
Ghana,Laos,1
Ghana,Latvia,0
Ghana,Lebanon,1
Ghana,Lesotho,1
Ghana,Liberia,3
Ghana,Libya,0
Ghana,Liechtenstein,0
Ghana,Lithuania,0
Ghana,Luxembourg,0
Ghana,Macao,1
Ghana,Madagascar,1
Ghana,Malawi,0
Ghana,Malaysia,0
Ghana,Maldives,1
Ghana,Mali,3
Ghana,Malta,0
Ghana,Marshall Islands,0
Ghana,Mauritania,1
Ghana,Mauritius,3
Ghana,Mexico,0
Ghana,Micronesia,3
Ghana,Moldova,0
Ghana,Monaco,0
Ghana,Mongolia,0
Ghana,Montenegro,0
Ghana,Morocco,0
Ghana,Mozambique,1
Ghana,Myanmar,1
Ghana,Namibia,0
Ghana,Nauru,0
Ghana,Nepal,0
Ghana,Netherlands,0
Ghana,New Zealand,0
Ghana,Nicaragua,1
Ghana,Niger,3
Ghana,Nigeria,3
Ghana,North Korea,0
Ghana,North Macedonia,0
Ghana,Norway,0
Ghana,Oman,0
Ghana,Pakistan,1
Ghana,Palau,1
Ghana,Palestine,0
Ghana,Panama,0
Ghana,Papua New Guinea,0
Ghana,Paraguay,0
Ghana,Peru,0
Ghana,Philippines,3
Ghana,Poland,0
Ghana,Portugal,0
Ghana,Qatar,1
Ghana,Romania,0
Ghana,Russian Federation,0
Ghana,Rwanda,3
Ghana,Saint Kitts and Nevis,3
Ghana,Saint Lucia,1
Ghana,Samoa,1
Ghana,San Marino,0
Ghana,Sao Tome and Principe,0
Ghana,Saudi Arabia,0
Ghana,Senegal,3
Ghana,Serbia,0
Ghana,Seychelles,1
Ghana,Sierra Leone,3
Ghana,Singapore,3
Ghana,Slovakia,0
Ghana,Slovenia,0
Ghana,Solomon Islands,0
Ghana,Somalia,1
Ghana,South Africa,0
Ghana,South Korea,0
Ghana,South Sudan,0
Ghana,Spain,0
Ghana,Sri Lanka,0
Ghana,Saint Vincent and the Grenadines,3
Ghana,Sudan,0
Ghana,Suriname,1
Ghana,Sweden,0
Ghana,Switzerland,0
Ghana,Syria,0
Ghana,Taiwan,0
Ghana,Tajikistan,0
Ghana,Tanzania,3
Ghana,Thailand,0
Ghana,Timor-Leste,1
Ghana,Togo,3
Ghana,Tonga,0
Ghana,Trinidad and Tobago,3
Ghana,Tunisia,0
Ghana,Turkey,0
Ghana,Turkmenistan,0
Ghana,Tuvalu,1
Ghana,Uganda,3
Ghana,Ukraine,0
Ghana,United Arab Emirates,0
Ghana,United Kingdom,0
Ghana,United States,0
Ghana,Uruguay,0
Ghana,Uzbekistan,1
Ghana,Vanuatu,3
Ghana,Vatican,0
Ghana,Venezuela,0
Ghana,Viet Nam,0
Ghana,Yemen,0
Ghana,Zambia,1
Ghana,Zimbabwe,3
Greece,Afghanistan,0
Greece,Albania,3
Greece,Algeria,0
Greece,Andorra,3
Greece,Angola,1
Greece,Antigua and Barbuda,3
Greece,Argentina,3
Greece,Armenia,3
Greece,Australia,2
Greece,Austria,3
Greece,Azerbaijan,1
Greece,Bahamas,3
Greece,Bahrain,1
Greece,Bangladesh,1
Greece,Barbados,3
Greece,Belarus,3
Greece,Belgium,3
Greece,Belize,3
Greece,Benin,0
Greece,Bhutan,0
Greece,Bolivia,3
Greece,Bosnia and Herzegovina,3
Greece,Botswana,3
Greece,Brazil,3
Greece,Brunei,3
Greece,Bulgaria,3
Greece,Burkina Faso,1
Greece,Burundi,0
Greece,Cambodia,1
Greece,Cameroon,0
Greece,Canada,2
Greece,Cape Verde,3
Greece,Central African Republic,0
Greece,Chad,0
Greece,Chile,3
Greece,China,0
Greece,Colombia,3
Greece,Comoros,1
Greece,Congo,0
Greece,DR Congo,0
Greece,Costa Rica,3
Greece,Ivory Coast,2
Greece,Croatia,3
Greece,Cuba,1
Greece,Cyprus,3
Greece,Czech Republic,3
Greece,Denmark,3
Greece,Djibouti,1
Greece,Dominica,3
Greece,Dominican Republic,3
Greece,Ecuador,3
Greece,Egypt,1
Greece,El Salvador,3
Greece,Equatorial Guinea,0
Greece,Eritrea,0
Greece,Estonia,3
Greece,Swaziland,3
Greece,Ethiopia,1
Greece,Fiji,3
Greece,Finland,3
Greece,France,3
Greece,Gabon,1
Greece,Gambia,3
Greece,Georgia,3
Greece,Germany,3
Greece,Ghana,0
Greece,Greece,-1
Greece,Grenada,3
Greece,Guatemala,3
Greece,Guinea,0
Greece,Guinea-Bissau,1
