Passport,Destination,Requirement
BA,MM,e-visa
BA,NA,visa required
BA,NR,visa required
BA,NP,visa on arrival
BA,NL,covid ban
BA,NZ,covid ban
BA,NI,visa required
BA,NE,visa required
BA,NG,visa on arrival
BA,KP,visa required
BA,MK,90
BA,NO,covid ban
BA,OM,covid ban
BA,PK,e-visa
BA,PW,visa on arrival
BA,PS,visa free
BA,PA,180
BA,PG,covid ban
BA,PY,visa required
BA,PE,visa required
BA,PH,covid ban
BA,PL,covid ban
BA,PT,covid ban
BA,QA,e-visa
BA,RO,covid ban
BA,RU,covid ban
BA,RW,visa on arrival
BA,KN,e-visa
BA,LC,42
BA,WS,visa on arrival
BA,SM,covid ban
BA,ST,e-visa
BA,SA,visa required
BA,SN,visa on arrival
BA,RS,90
BA,SC,90
BA,SL,visa required
BA,SG,30
BA,SK,90
BA,SI,90
BA,SB,covid ban
BA,SO,visa on arrival
BA,ZA,visa required
BA,KR,covid ban
BA,SS,e-visa
BA,ES,covid ban
BA,LK,covid ban
BA,VC,30
BA,SD,visa required
BA,SR,e-visa
BA,SE,covid ban
BA,CH,covid ban
BA,SY,visa required
BA,TW,covid ban
BA,TJ,e-visa
BA,TZ,visa on arrival
BA,TH,covid ban
BA,TL,covid ban
BA,TG,visa on arrival
BA,TO,visa required
BA,TT,30
BA,TN,90
BA,TR,90
BA,TM,covid ban
BA,TV,visa on arrival
BA,UG,visa on arrival
BA,UA,30
BA,AE,e-visa
BA,GB,visa required
BA,US,covid ban
BA,UY,covid ban
BA,UZ,30
BA,VU,visa required
BA,VA,covid ban
BA,VE,visa required
BA,VN,covid ban
BA,YE,visa required
BA,ZM,visa on arrival
BA,ZW,visa on arrival
BA,AF,visa required
BW,AL,visa required
BW,DZ,visa required
BW,AD,covid ban
BW,AO,30
BW,AG,180
BW,AR,covid ban
BW,AM,visa required
BW,AU,e-visa
BW,AT,covid ban
BW,AZ,covid ban
BW,BS,90
BW,BH,e-visa
BW,BD,90
BW,BB,180
BW,BY,visa required
BW,BE,covid ban
BW,BZ,visa free
BW,BJ,90
BW,BT,visa required
BW,BO,visa on arrival
BW,BA,visa required
BW,BW,-1
BW,BR,visa required
BW,BN,covid ban
BW,BG,covid ban
BW,BF,visa required
BW,BI,visa required
BW,KH,visa on arrival
BW,CM,covid ban
BW,CA,covid ban
BW,CV,visa on arrival
BW,CF,visa required
BW,TD,visa required
BW,CL,covid ban
BW,CN,visa required
BW,CO,e-visa
BW,KM,visa on arrival
BW,CG,visa required
BW,CD,visa required
BW,CR,visa required
BW,CI,e-visa
BW,HR,visa required
BW,CU,visa required
BW,CY,covid ban
BW,CZ,covid ban
BW,DK,covid ban
BW,DJ,e-visa
BW,DM,180
BW,DO,visa free
BW,EC,90
BW,EG,visa required
BW,SV,visa required
BW,GQ,visa required
BW,ER,visa required
BW,EE,covid ban
BW,SZ,30
BW,ET,visa on arrival
BW,FJ,covid ban
BW,FI,covid ban
BW,FR,covid ban
BW,GA,e-visa
BW,GM,90
BW,GE,covid ban
BW,DE,covid ban
BW,GH,visa on arrival
BW,GR,covid ban
BW,GD,90
BW,GT,visa required
BW,GN,e-visa
BW,GW,visa on arrival
BW,GY,90
BW,HT,90
BW,HN,visa required
BW,HK,covid ban
BW,HU,covid ban
BW,IS,covid ban
BW,IN,e-visa
BW,ID,covid ban
BW,IR,e-visa
BW,IQ,visa required
BW,IE,visa free
BW,IL,covid ban
BW,IT,covid ban
BW,JM,e-visa
BW,JP,covid ban
BW,JO,visa required
BW,KZ,e-visa
BW,KE,90
BW,KI,visa required
BW,XK,90
BW,KW,visa required
BW,KG,e-visa
BW,LA,covid ban
BW,LV,covid ban
BW,LB,visa required
BW,LS,90
BW,LR,visa required
BW,LY,visa required
BW,LI,covid ban
BW,LT,covid ban
BW,LU,covid ban
BW,MO,covid ban
BW,MG,visa on arrival
BW,MW,90
BW,MY,covid ban
BW,MV,visa on arrival
BW,ML,visa required
BW,MT,covid ban
BW,MH,covid ban
BW,MR,visa on arrival
BW,MU,covid ban
BW,MX,visa required
BW,FM,30
BW,MD,e-visa
BW,MC,covid ban
BW,MN,covid ban
BW,ME,covid ban
BW,MA,visa required
BW,MZ,visa free
BW,MM,visa required
BW,NA,90
BW,NR,visa required
BW,NP,visa on arrival
BW,NL,covid ban
BW,NZ,covid ban
BW,NI,visa required
BW,NE,visa required
BW,NG,visa on arrival
BW,KP,visa required
BW,MK,90
BW,NO,covid ban
BW,OM,covid ban
BW,PK,visa on arrival
BW,PW,visa on arrival
BW,PS,visa required
BW,PA,180
BW,PG,e-visa
BW,PY,visa required
BW,PE,visa required
BW,PH,covid ban
BW,PL,covid ban
BW,PT,covid ban
BW,QA,e-visa
BW,RO,covid ban
BW,RU,covid ban
BW,RW,visa on arrival
BW,KN,90
BW,LC,42
BW,WS,visa on arrival
BW,SM,covid ban
BW,ST,e-visa
BW,SA,visa required
BW,SN,visa on arrival
BW,RS,visa required
BW,SC,90
BW,SL,visa on arrival
BW,SG,30
BW,SK,visa required
BW,SI,visa required
BW,SB,covid ban
BW,SO,visa on arrival
BW,ZA,90
BW,KR,covid ban
BW,SS,e-visa
BW,ES,covid ban
BW,LK,covid ban
BW,VC,30
BW,SD,visa required
BW,SR,e-visa
BW,SE,covid ban
BW,CH,covid ban
BW,SY,visa required
BW,TW,covid ban
BW,TJ,e-visa
BW,TZ,90
BW,TH,covid ban
BW,TL,covid ban
BW,TG,visa on arrival
BW,TO,visa required
BW,TT,visa free
BW,TN,visa required
BW,TR,visa required
BW,TM,covid ban
BW,TV,visa on arrival
BW,UG,visa on arrival
BW,UA,visa required
BW,AE,e-visa
BW,GB,180
BW,US,covid ban
BW,UY,covid ban
BW,UZ,e-visa
BW,VU,30
BW,VA,covid ban
BW,VE,visa required
BW,VN,covid ban
BW,YE,visa required
BW,ZM,90
BW,ZW,90
BW,AF,visa required
BR,AL,90
BR,DZ,visa required
BR,AD,covid ban
BR,AO,visa on arrival
BR,AG,180
BR,AR,covid ban
BR,AM,180
BR,AU,e-visa
BR,AT,covid ban
BR,AZ,covid ban
BR,BS,90
BR,BH,visa on arrival
BR,BD,covid ban
BR,BB,180
BR,BY,90
BR,BE,covid ban
BR,BZ,90
BR,BJ,e-visa
BR,BT,visa required
BR,BO,90
BR,BA,90
BR,BW,90
BR,BR,-1
BR,BN,covid ban
BR,BG,covid ban
BR,BF,visa on arrival
BR,BI,visa required
BR,KH,visa on arrival
BR,CM,covid ban
BR,CA,covid ban
BR,CV,30
BR,CF,visa required
BR,TD,visa required
BR,CL,covid ban
BR,CN,visa required
BR,CO,90
BR,KM,visa on arrival
BR,CG,visa required
BR,CD,visa required
BR,CR,90
BR,CI,e-visa
BR,HR,90
BR,CU,visa required
BR,CY,covid ban
BR,CZ,covid ban
BR,DK,covid ban
BR,DJ,e-visa
BR,DM,90
BR,DO,visa free
BR,EC,90
BR,EG,visa on arrival
BR,SV,90
BR,GQ,visa required
BR,ER,visa required
BR,EE,covid ban
BR,SZ,30
BR,ET,visa on arrival
BR,FJ,covid ban
BR,FI,covid ban
BR,FR,covid ban
BR,GA,visa on arrival
BR,GM,visa required
BR,GE,covid ban
BR,DE,covid ban
BR,GH,visa required
BR,GR,covid ban
BR,GD,90
BR,GT,90
BR,GN,e-visa
BR,GW,visa on arrival
BR,GY,90
BR,HT,90
BR,HN,90
BR,HK,covid ban
BR,HU,covid ban
BR,IS,covid ban
BR,IN,e-visa
BR,ID,covid ban
BR,IR,e-visa
BR,IQ,visa required
BR,IE,visa free
BR,IL,covid ban
BR,IT,covid ban
BR,JM,e-visa
BR,JP,covid ban
BR,JO,visa on arrival
BR,KZ,covid ban
BR,KE,visa on arrival
BR,KI,visa required
BR,XK,90
BR,KW,visa required
BR,KG,covid ban
BR,LA,covid ban
BR,LV,covid ban
BR,LB,visa on arrival
BR,LS,e-visa
BR,LR,visa required
BR,LY,visa required
BR,LI,covid ban
BR,LT,covid ban
BR,LU,covid ban
BR,MO,covid ban
BR,MG,visa on arrival
BR,MW,visa on arrival
BR,MY,covid ban
BR,MV,visa on arrival
BR,ML,visa required
BR,MT,covid ban
BR,MH,covid ban
BR,MR,visa on arrival
BR,MU,covid ban
BR,MX,180
BR,FM,30
BR,MD,90
BR,MC,covid ban
BR,MN,covid ban
BR,ME,covid ban
BR,MA,90
BR,MZ,visa required
BR,MM,e-visa
BR,NA,90
BR,NR,visa required
BR,NP,visa on arrival
BR,NL,covid ban
BR,NZ,covid ban
BR,NI,90
BR,NE,visa required
BR,NG,visa on arrival
BR,KP,visa required
BR,MK,90
BR,NO,covid ban
BR,OM,covid ban
BR,PK,e-visa
BR,PW,visa on arrival
BR,PS,visa free
BR,PA,180
BR,PG,visa on arrival
BR,PY,90
BR,PE,180
BR,PH,covid ban
BR,PL,covid ban
BR,PT,covid ban
BR,QA,covid ban
BR,RO,covid ban
BR,RU,covid ban
BR,RW,visa on arrival
BR,KN,90
BR,LC,42
BR,WS,visa on arrival
BR,SM,covid ban
BR,ST,visa free
BR,SA,visa required
BR,SN,visa on arrival
BR,RS,90
BR,SC,90
BR,SL,visa on arrival
BR,SG,30
BR,SK,90
BR,SI,90
BR,SB,covid ban
BR,SO,visa on arrival
BR,ZA,90
BR,KR,covid ban
BR,SS,e-visa
BR,ES,covid ban
BR,LK,covid ban
BR,VC,30
BR,SD,visa required
BR,SR,90
BR,SE,covid ban
BR,CH,covid ban
BR,SY,visa required
BR,TW,covid ban
BR,TJ,visa on arrival
BR,TZ,visa on arrival
BR,TH,90
BR,TL,covid ban
BR,TG,visa on arrival
BR,TO,visa on arrival
BR,TT,90
BR,TN,90
BR,TR,90
BR,TM,covid ban
BR,TV,visa on arrival
BR,UG,visa on arrival
BR,UA,90
BR,AE,90
BR,GB,180
BR,US,covid ban
BR,UY,covid ban
BR,UZ,30
BR,VU,30
BR,VA,covid ban
BR,VE,90
BR,VN,covid ban
BR,YE,visa required
BR,ZM,visa on arrival
BR,ZW,visa on arrival
BR,AF,visa required
BN,AL,90
BN,DZ,visa required
BN,AD,covid ban
BN,AO,visa on arrival
BN,AG,180
BN,AR,covid ban
BN,AM,e-visa
BN,AU,covid ban
BN,AT,covid ban
BN,AZ,covid ban
BN,BS,90
BN,BH,visa on arrival
BN,BD,covid ban
BN,BB,180
BN,BY,visa required
BN,BE,covid ban
BN,BZ,visa free
BN,BJ,e-visa
BN,BT,visa required
BN,BO,visa on arrival
BN,BA,90
BN,BW,90
BN,BR,visa required
BN,BN,-1
BN,BG,covid ban
BN,BF,visa required
BN,BI,visa required
BN,KH,covid ban
BN,CM,covid ban
BN,CA,covid ban
BN,CV,visa on arrival
BN,CF,visa required
BN,TD,visa required
BN,CL,covid ban
BN,CN,15
BN,CO,90
BN,KM,visa on arrival
BN,CG,visa required
BN,CD,visa required
BN,CR,90
BN,CI,e-visa
BN,HR,90
BN,CU,visa required
BN,CY,covid ban
BN,CZ,covid ban
BN,DK,covid ban
BN,DJ,e-visa
BN,DM,180
BN,DO,visa free
BN,EC,90
BN,EG,visa on arrival
BN,SV,90
BN,GQ,visa required
BN,ER,visa required
BN,EE,covid ban
BN,SZ,30
BN,ET,e-visa
BN,FJ,covid ban
BN,FI,covid ban
BN,FR,covid ban
BN,GA,e-visa
BN,GM,90
BN,GE,covid ban
BN,DE,covid ban
BN,GH,visa required
BN,GR,covid ban
BN,GD,90
BN,GT,90
BN,GN,e-visa
BN,GW,visa on arrival
BN,GY,visa required
BN,HT,90
BN,HN,90
BN,HK,covid ban
BN,HU,covid ban
BN,IS,covid ban
BN,IN,e-visa
BN,ID,covid ban
BN,IR,e-visa
BN,IQ,visa required
BN,IE,visa free
BN,IL,covid ban
BN,IT,covid ban
BN,JM,e-visa
BN,JP,covid ban
BN,JO,visa on arrival
BN,KZ,e-visa
BN,KE,90
BN,KI,visa required
BN,XK,90
BN,KW,e-visa
BN,KG,covid ban
BN,LA,covid ban
BN,LV,covid ban
BN,LB,visa required
BN,LS,90
BN,LR,visa required
BN,LY,visa required
BN,LI,covid ban
BN,LT,covid ban
BN,LU,covid ban
BN,MO,covid ban
BN,MG,visa on arrival
BN,MW,visa on arrival
BN,MY,covid ban
BN,MV,visa on arrival
BN,ML,visa required
BN,MT,covid ban
BN,MH,covid ban
BN,MR,visa on arrival
BN,MU,covid ban
BN,MX,visa required
BN,FM,30
BN,MD,90
BN,MC,covid ban
BN,MN,covid ban
BN,ME,90
BN,MA,visa required
BN,MZ,visa required
BN,MM,14
BN,NA,visa required
BN,NR,visa required
BN,NP,visa on arrival
BN,NL,covid ban
BN,NZ,covid ban
BN,NI,90
BN,NE,visa required
BN,NG,visa on arrival
BN,KP,visa required
BN,MK,90
BN,NO,covid ban
BN,OM,covid ban
BN,PK,visa on arrival
BN,PW,visa on arrival
BN,PS,visa free
BN,PA,180
BN,PG,visa on arrival
BN,PY,visa required
BN,PE,180
BN,PH,covid ban
BN,PL,covid ban
BN,PT,covid ban
BN,QA,covid ban
BN,RO,covid ban
BN,RU,covid ban
BN,RW,visa on arrival
BN,KN,90
BN,LC,42
BN,WS,visa on arrival
BN,SM,covid ban
BN,ST,e-visa
BN,SA,e-visa
BN,SN,visa on arrival
BN,RS,visa required
BN,SC,90
BN,SL,visa on arrival
BN,SG,30
BN,SK,90
BN,SI,90
BN,SB,covid ban
BN,SO,visa on arrival
BN,ZA,visa required
BN,KR,covid ban
BN,SS,e-visa
BN,ES,covid ban
BN,LK,covid ban
BN,VC,30
BN,SD,visa required
BN,SR,e-visa
BN,SE,covid ban
BN,CH,covid ban
BN,SY,visa required
BN,TW,covid ban
BN,TJ,visa on arrival
BN,TZ,90
BN,TH,30
BN,TL,covid ban
BN,TG,visa on arrival
BN,TO,visa on arrival
BN,TT,visa free
BN,TN,90
BN,TR,90
BN,TM,covid ban
BN,TV,visa on arrival
BN,UG,visa on arrival
BN,UA,30
BN,AE,visa on arrival
BN,GB,180
BN,US,e-visa
BN,UY,covid ban
BN,UZ,30
BN,VU,30
BN,VA,covid ban
BN,VE,visa required
BN,VN,covid ban
BN,YE,visa required
BN,ZM,visa on arrival
BN,ZW,visa on arrival
BN,AF,visa required
BG,AL,90
BG,DZ,visa required
BG,AD,visa free
BG,AO,visa on arrival
BG,AG,180
BG,AR,covid ban
BG,AM,180
BG,AU,e-visa
BG,AT,visa free
BG,AZ,covid ban
BG,BS,90
BG,BH,visa on arrival
BG,BD,covid ban
BG,BB,90
BG,BY,30
BG,BE,visa free
BG,BZ,visa free
BG,BJ,e-visa
BG,BT,visa required
BG,BO,visa on arrival
BG,BA,90
BG,BW,90
BG,BR,90
BG,BN,covid ban
BG,BG,-1
BG,BF,visa required
BG,BI,visa required
BG,KH,visa on arrival
BG,CM,covid ban
BG,CA,covid ban
BG,CV,30
BG,CF,visa required
BG,TD,visa required
BG,CL,covid ban
BG,CN,visa required
BG,CO,90
BG,KM,visa on arrival
BG,CG,visa required
BG,CD,visa required
BG,CR,90
BG,CI,e-visa
BG,HR,visa free
BG,CU,visa required
BG,CY,covid ban
BG,CZ,visa free
BG,DK,covid ban
BG,DJ,e-visa
BG,DM,180
BG,DO,visa free
BG,EC,90
BG,EG,visa on arrival
BG,SV,90
BG,GQ,visa required
BG,ER,visa required
BG,EE,visa free
BG,SZ,visa required
BG,ET,e-visa
BG,FJ,covid ban
BG,FI,visa free
BG,FR,visa free
BG,GA,visa on arrival
BG,GM,90
BG,GE,covid ban
BG,DE,visa free
BG,GH,visa required
BG,GR,visa free
BG,GD,90
BG,GT,90
BG,GN,e-visa
BG,GW,visa on arrival
BG,GY,visa required
BG,HT,90
BG,HN,90
BG,HK,covid ban
BG,HU,covid ban
BG,IS,visa free
BG,IN,e-visa
BG,ID,covid ban
BG,IR,e-visa
BG,IQ,visa required
BG,IE,visa free
BG,IL,covid ban
BG,IT,visa free
BG,JM,visa on arrival
BG,JP,covid ban
BG,JO,visa on arrival
BG,KZ,covid ban
BG,KE,visa on arrival
BG,KI,120
BG,XK,90
BG,KW,e-visa
BG,KG,visa on arrival
BG,LA,covid ban
BG,LV,visa free
BG,LB,visa on arrival
BG,LS,e-visa
BG,LR,visa required
BG,LY,visa required
BG,LI,visa free
BG,LT,visa free
BG,LU,visa free
BG,MO,covid ban
BG,MG,visa on arrival
BG,MW,visa on arrival
BG,MY,covid ban
BG,MV,visa on arrival
BG,ML,visa required
BG,MT,visa free
BG,MH,covid ban
BG,MR,visa on arrival
BG,MU,covid ban
BG,MX,180
BG,FM,90
BG,MD,90
BG,MC,visa free
BG,MN,covid ban
BG,ME,90
BG,MA,90
BG,MZ,visa required
BG,MM,e-visa
BG,NA,visa on arrival
BG,NR,visa required
BG,NP,visa on arrival
BG,NL,visa free
BG,NZ,covid ban
BG,NI,90
BG,NE,visa required
BG,NG,visa on arrival
BG,KP,visa required
BG,MK,90
BG,NO,visa free
BG,OM,covid ban
BG,PK,e-visa
BG,PW,90
BG,PS,visa free
BG,PA,180
BG,PG,visa on arrival
BG,PY,90
BG,PE,90
BG,PH,covid ban
BG,PL,visa free
BG,PT,visa free
BG,QA,covid ban
BG,RO,visa free
BG,RU,covid ban
BG,RW,visa on arrival
BG,KN,90
BG,LC,90
BG,WS,90
BG,SM,visa free
BG,ST,15
BG,SA,e-visa
BG,SN,90
BG,RS,90
BG,SC,90
BG,SL,visa on arrival
BG,SG,90
BG,SK,visa free
BG,SI,visa free
BG,SB,covid ban
BG,SO,visa on arrival
BG,ZA,visa required
BG,KR,covid ban
BG,SS,e-visa
BG,ES,visa free
BG,LK,covid ban
BG,VC,90
BG,SD,visa required
BG,SR,e-visa
BG,SE,visa free
BG,CH,visa free
BG,SY,visa required
BG,TW,covid ban
BG,TJ,visa on arrival
BG,TZ,visa on arrival
BG,TH,covid ban
BG,TL,covid ban
BG,TG,visa on arrival
BG,TO,90
BG,TT,90
BG,TN,60
BG,TR,90
BG,TM,covid ban
BG,TV,90
BG,UG,visa on arrival
BG,UA,90
BG,AE,90
BG,GB,visa free
BG,US,covid ban
BG,UY,covid ban
BG,UZ,30
BG,VU,90
BG,VA,visa free
BG,VE,90
BG,VN,covid ban
BG,YE,visa required
BG,ZM,visa on arrival
BG,ZW,visa on arrival
BG,AF,visa required
BF,AL,visa required
BF,DZ,visa required
BF,AD,covid ban
BF,AO,visa on arrival
BF,AG,e-visa
BF,AR,covid ban
BF,AM,visa required
BF,AU,e-visa
BF,AT,covid ban
BF,AZ,covid ban
BF,BS,visa required
BF,BH,e-visa
BF,BD,90
BF,BB,90
BF,BY,visa required
BF,BE,covid ban
BF,BZ,visa required
BF,BJ,90
BF,BT,visa required
BF,BO,visa on arrival
BF,BA,visa required
BF,BW,visa required
BF,BR,visa required
BF,BN,covid ban
BF,BG,covid ban
BF,BF,-1
BF,BI,visa required
BF,KH,visa on arrival
BF,CM,covid ban
BF,CA,covid ban
BF,CV,visa free
BF,CF,90
BF,TD,90
BF,CL,covid ban
BF,CN,visa required
BF,CO,e-visa
BF,KM,visa on arrival
BF,CG,visa on arrival
BF,CD,visa required
BF,CR,visa required
BF,CI,90
BF,HR,visa required
BF,CU,visa required
BF,CY,covid ban
BF,CZ,covid ban
BF,DK,covid ban
BF,DJ,e-visa
BF,DM,21
BF,DO,visa required
BF,EC,90
BF,EG,visa required
BF,SV,visa required
BF,GQ,visa required
BF,ER,visa required
BF,EE,covid ban
BF,SZ,visa required
BF,ET,visa on arrival
BF,FJ,covid ban
BF,FI,covid ban
BF,FR,covid ban
BF,GA,e-visa
BF,GM,visa free
BF,GE,e-visa
BF,DE,covid ban
BF,GH,visa free
BF,GR,covid ban
BF,GD,visa required
BF,GT,visa required
BF,GN,visa free
BF,GW,visa free
BF,GY,visa required
BF,HT,90
BF,HN,visa required
BF,HK,covid ban
BF,HU,covid ban
BF,IS,covid ban
BF,IN,visa required
BF,ID,covid ban
BF,IR,e-visa
BF,IQ,visa required
BF,IE,visa required
BF,IL,covid ban
BF,IT,covid ban
BF,JM,visa required
BF,JP,covid ban
BF,JO,visa required
BF,KZ,e-visa
BF,KE,visa on arrival
BF,KI,visa required
BF,XK,visa required
BF,KW,visa required
BF,KG,e-visa
BF,LA,covid ban
BF,LV,covid ban
BF,LB,visa required
BF,LS,e-visa
BF,LR,visa free
BF,LY,visa required
BF,LI,covid ban
BF,LT,covid ban
BF,LU,covid ban
BF,MO,covid ban
BF,MG,visa on arrival
BF,MW,e-visa
BF,MY,covid ban
BF,MV,visa on arrival
BF,ML,visa free
BF,MT,covid ban
BF,MH,covid ban
BF,MR,visa on arrival
BF,MU,covid ban
BF,MX,visa required
BF,FM,30
BF,MD,e-visa
BF,MC,covid ban
BF,MN,covid ban
BF,ME,covid ban
BF,MA,visa required
BF,MZ,visa required
BF,MM,visa required
BF,NA,visa on arrival
BF,NR,visa required
BF,NP,visa on arrival
BF,NL,covid ban
BF,NZ,covid ban
BF,NI,visa on arrival
BF,NE,visa free
BF,NG,visa free
BF,KP,visa required
BF,MK,visa required
BF,NO,covid ban
BF,OM,covid ban
BF,PK,e-visa
BF,PW,visa on arrival
BF,PS,visa required
BF,PA,visa required
BF,PG,covid ban
BF,PY,visa required
BF,PE,visa required
BF,PH,covid ban
BF,PL,covid ban
BF,PT,covid ban
BF,QA,e-visa
BF,RO,covid ban
BF,RU,covid ban
BF,RW,visa on arrival
BF,KN,e-visa
BF,LC,visa on arrival
BF,WS,visa on arrival
BF,SM,covid ban
BF,ST,e-visa
BF,SA,visa required
BF,SN,90
BF,RS,visa required
BF,SC,90
BF,SL,visa free
BF,SG,30
BF,SK,visa required
BF,SI,visa required
BF,SB,covid ban
BF,SO,visa on arrival
BF,ZA,visa required
BF,KR,covid ban
BF,SS,e-visa
BF,ES,covid ban
BF,LK,covid ban
BF,VC,30
BF,SD,visa required
BF,SR,e-visa
BF,SE,covid ban
BF,CH,covid ban
BF,SY,visa required
BF,TW,e-visa
BF,TJ,e-visa
BF,TZ,visa on arrival
BF,TH,covid ban
BF,TL,covid ban
BF,TG,visa free
BF,TO,visa required
BF,TT,visa required
BF,TN,90
BF,TR,visa required
BF,TM,covid ban
BF,TV,visa on arrival
BF,UG,visa on arrival
BF,UA,visa required
BF,AE,e-visa
BF,GB,visa required
BF,US,covid ban
BF,UY,covid ban
BF,UZ,e-visa
BF,VU,visa required
BF,VA,covid ban
BF,VE,visa required
BF,VN,covid ban
BF,YE,visa required
BF,ZM,e-visa
BF,ZW,e-visa
BF,AF,visa required
BI,AL,visa required
BI,DZ,visa required
BI,AD,covid ban
BI,AO,visa on arrival
BI,AG,e-visa
BI,AR,covid ban
BI,AM,visa required
BI,AU,e-visa
BI,AT,covid ban
BI,AZ,covid ban
BI,BS,visa required
BI,BH,e-visa
BI,BD,covid ban
BI,BB,90
BI,BY,visa required
BI,BE,covid ban
BI,BZ,visa required
BI,BJ,90
BI,BT,visa required
BI,BO,visa on arrival
BI,BA,visa required
BI,BW,visa required
BI,BR,visa required
BI,BN,covid ban
BI,BG,covid ban
BI,BF,visa required
BI,BI,-1
BI,KH,visa on arrival
BI,CM,covid ban
BI,CA,covid ban
BI,CV,visa on arrival
BI,CF,90
BI,TD,visa required
BI,CL,covid ban
BI,CN,visa required
BI,CO,e-visa
BI,KM,visa on arrival
BI,CG,visa required
BI,CD,visa free
BI,CR,visa required
BI,CI,e-visa
BI,HR,visa required
BI,CU,visa required
BI,CY,covid ban
BI,CZ,covid ban
BI,DK,covid ban
BI,DJ,e-visa
BI,DM,21
BI,DO,visa required
BI,EC,90
BI,EG,visa required
BI,SV,visa required
BI,GQ,visa required
BI,ER,visa required
BI,EE,covid ban
BI,SZ,visa required
BI,ET,visa on arrival
BI,FJ,covid ban
BI,FI,covid ban
BI,FR,covid ban
BI,GA,e-visa
BI,GM,90
BI,GE,e-visa
BI,DE,covid ban
BI,GH,visa on arrival
BI,GR,covid ban
BI,GD,visa required
BI,GT,visa required
BI,GN,e-visa
BI,GW,visa on arrival
BI,GY,visa required
BI,HT,90
BI,HN,visa required
BI,HK,covid ban
BI,HU,covid ban
BI,IS,covid ban
BI,IN,e-visa
BI,ID,covid ban
BI,IR,e-visa
BI,IQ,visa required
BI,IE,visa required
BI,IL,covid ban
BI,IT,covid ban
BI,JM,visa required
BI,JP,covid ban
BI,JO,visa required
BI,KZ,e-visa
BI,KE,90
BI,KI,visa required
BI,XK,visa required
BI,KW,visa required
BI,KG,e-visa
BI,LA,covid ban
BI,LV,covid ban
BI,LB,visa required
BI,LS,e-visa
BI,LR,visa required
BI,LY,visa required
BI,LI,covid ban
BI,LT,covid ban
BI,LU,covid ban
BI,MO,covid ban
BI,MG,visa required
BI,MW,e-visa
BI,MY,covid ban
BI,MV,visa on arrival
BI,ML,visa required
BI,MT,covid ban
BI,MH,covid ban
BI,MR,visa on arrival
BI,MU,covid ban
BI,MX,visa required
BI,FM,30
BI,MD,e-visa
BI,MC,covid ban
BI,MN,covid ban
BI,ME,covid ban
BI,MA,visa required
BI,MZ,visa required
BI,MM,visa required
BI,NA,visa on arrival
BI,NR,visa required
BI,NP,visa on arrival
BI,NL,covid ban
BI,NZ,covid ban
BI,NI,visa on arrival
BI,NE,visa required
BI,NG,visa on arrival
BI,KP,visa required
BI,MK,visa required
BI,NO,covid ban
BI,OM,covid ban
BI,PK,e-visa
BI,PW,visa on arrival
BI,PS,visa required
BI,PA,visa required
BI,PG,covid ban
BI,PY,visa required
BI,PE,visa required
BI,PH,covid ban
BI,PL,covid ban
BI,PT,covid ban
BI,QA,e-visa
BI,RO,covid ban
BI,RU,covid ban
BI,RW,180
BI,KN,e-visa
BI,LC,visa on arrival
BI,WS,visa on arrival
BI,SM,covid ban
BI,ST,e-visa
BI,SA,visa required
BI,SN,visa on arrival
BI,RS,30
BI,SC,90
BI,SL,visa required
BI,SG,30
BI,SK,visa required
BI,SI,visa required
BI,SB,covid ban
BI,SO,visa on arrival
BI,ZA,visa required
BI,KR,covid ban
BI,SS,visa on arrival
BI,ES,covid ban
BI,LK,covid ban
BI,VC,30
BI,SD,visa required
BI,SR,e-visa
BI,SE,covid ban
BI,CH,covid ban
BI,SY,visa required
BI,TW,covid ban
BI,TJ,e-visa
BI,TZ,visa on arrival
BI,TH,covid ban
BI,TL,covid ban
BI,TG,visa on arrival
BI,TO,visa required
BI,TT,visa required
BI,TN,visa required
BI,TR,visa required
BI,TM,covid ban
BI,TV,visa on arrival
BI,UG,90
BI,UA,visa required
BI,AE,e-visa
BI,GB,visa required
BI,US,covid ban
BI,UY,covid ban
BI,UZ,e-visa
BI,VU,visa required
BI,VA,covid ban
BI,VE,visa required
BI,VN,covid ban
BI,YE,visa required
BI,ZM,visa on arrival
BI,ZW,visa on arrival
BI,AF,visa required
KH,AL,visa required
KH,DZ,visa required
KH,AD,covid ban
KH,AO,visa on arrival
KH,AG,e-visa
KH,AR,covid ban
KH,AM,e-visa
KH,AU,e-visa
KH,AT,covid ban
KH,AZ,covid ban
KH,BS,visa required
KH,BH,e-visa
KH,BD,covid ban
KH,BB,visa required
KH,BY,visa required
KH,BE,covid ban
KH,BZ,visa required
KH,BJ,e-visa
KH,BT,visa required
KH,BO,visa on arrival
KH,BA,visa required
KH,BW,visa required
KH,BR,visa required
KH,BN,covid ban
KH,BG,covid ban
KH,BF,visa required
KH,BI,visa required
KH,KH,-1
KH,CM,covid ban
KH,CA,covid ban
KH,CV,visa on arrival
KH,CF,visa required
KH,TD,visa required
KH,CL,covid ban
KH,CN,visa required
KH,CO,e-visa
KH,KM,visa on arrival
KH,CG,visa required
KH,CD,visa required
KH,CR,visa required
KH,CI,e-visa
KH,HR,visa required
KH,CU,visa required
KH,CY,covid ban
KH,CZ,covid ban
KH,DK,covid ban
KH,DJ,e-visa
KH,DM,21
KH,DO,visa required
KH,EC,90
KH,EG,visa on arrival
KH,SV,visa required
