Passport,Destination,Value
CV,TD,0
CV,CL,0
CV,CN,0
CV,CO,0
CV,KM,1
CV,CG,0
CV,CD,0
CV,CR,0
CV,CI,3
CV,HR,0
CV,CU,1
CV,CY,0
CV,CZ,0
CV,DK,0
CV,DJ,1
CV,DM,3
CV,DO,0
CV,EC,3
CV,EG,0
CV,SV,0
CV,GQ,0
CV,ER,0
CV,EE,0
CV,SZ,0
CV,ET,1
CV,FJ,0
CV,FI,0
CV,FR,0
CV,GA,1
CV,GM,3
CV,GE,0
CV,DE,0
CV,GH,3
CV,GR,0
CV,GD,0
CV,GT,0
CV,GN,3
CV,GW,3
CV,GY,0
CV,HT,3
CV,HN,0
CV,HK,3
CV,HU,0
CV,IS,0
CV,IN,2
CV,ID,3
CV,IR,1
CV,IQ,0
CV,IE,0
CV,IL,0
CV,IT,0
CV,JM,0
CV,JP,0
CV,JO,1
CV,KZ,0
CV,KE,1
CV,KI,0
CV,XK,0
CV,KW,0
CV,KG,0
CV,LA,1
CV,LV,0
CV,LB,0
CV,LS,1
CV,LR,3
CV,LY,0
CV,LI,0
CV,LT,0
CV,LU,0
CV,MO,3
CV,MG,1
CV,MW,1
CV,MY,3
CV,MV,1
CV,ML,3
CV,MT,0
CV,MH,1
CV,MR,1
CV,MU,3
CV,MX,0
CV,FM,3
CV,MD,0
CV,MC,0
CV,MN,0
CV,ME,0
CV,MA,0
CV,MZ,1
CV,MM,0
CV,NA,0
CV,NR,0
CV,NP,1
CV,NL,0
CV,NZ,0
CV,NI,1
CV,NE,3
CV,NG,3
CV,KP,0
CV,MK,0
CV,NO,0
CV,OM,0
CV,PK,0
CV,PW,1
CV,PS,3
CV,PA,3
CV,PG,0
CV,PY,0
CV,PE,0
CV,PH,3
CV,PL,0
CV,PT,0
CV,QA,1
CV,RO,0
CV,RU,0
CV,RW,1
CV,KN,0
CV,LC,1
CV,WS,1
CV,SM,0
CV,ST,3
CV,SA,0
CV,SN,3
CV,RS,0
CV,SC,1
CV,SL,3
CV,SG,3
CV,SK,0
CV,SI,0
CV,SB,0
CV,SO,1
CV,ZA,3
CV,KR,0
CV,SS,0
CV,ES,0
CV,LK,2
CV,VC,3
CV,SD,0
CV,SR,0
CV,SE,0
CV,CH,0
CV,SY,0
CV,TW,0
CV,TJ,0
CV,TZ,1
CV,TH,0
CV,TL,1
CV,TG,3
CV,TO,0
CV,TT,0
CV,TN,3
CV,TR,0
CV,TM,0
CV,TV,1
CV,UG,1
CV,UA,0
CV,AE,0
CV,GB,0
CV,US,0
CV,UY,0
CV,UZ,1
CV,VU,0
CV,VA,0
CV,VE,0
CV,VN,0
CV,YE,0
CV,ZM,1
CV,ZW,1
CF,AF,0
CF,AL,0
CF,DZ,0
CF,AD,0
CF,AO,0
CF,AG,0
CF,AR,0
CF,AM,0
CF,AU,0
CF,AT,0
CF,AZ,0
CF,BS,0
CF,BH,0
CF,BD,1
CF,BB,0
CF,BY,0
CF,BE,0
CF,BZ,0
CF,BJ,3
CF,BT,0
CF,BO,1
CF,BA,0
CF,BW,0
CF,BR,0
CF,BN,0
CF,BG,0
CF,BF,3
CF,BI,0
CF,KH,1
CF,CM,3
CF,CA,0
CF,CV,1
CF,CF,-1
CF,TD,3
CF,CL,0
CF,CN,0
CF,CO,0
CF,KM,1
CF,CG,3
CF,CD,0
CF,CR,0
CF,CI,3
CF,HR,0
CF,CU,1
CF,CY,0
CF,CZ,0
CF,DK,0
CF,DJ,1
CF,DM,3
CF,DO,0
CF,EC,3
CF,EG,0
CF,SV,0
CF,GQ,0
CF,ER,0
CF,EE,0
CF,SZ,0
CF,ET,1
CF,FJ,0
CF,FI,0
CF,FR,0
CF,GA,1
CF,GM,0
CF,GE,0
CF,DE,0
CF,GH,1
CF,GR,0
CF,GD,0
CF,GT,0
CF,GN,0
CF,GW,1
CF,GY,0
CF,HT,3
CF,HN,0
CF,HK,0
CF,HU,0
CF,IS,0
CF,IN,0
CF,ID,0
CF,IR,1
CF,IQ,0
CF,IE,0
CF,IL,3
CF,IT,0
CF,JM,0
CF,JP,0
CF,JO,0
CF,KZ,0
CF,KE,1
CF,KI,0
CF,XK,0
CF,KW,0
CF,KG,0
CF,LA,1
CF,LV,0
CF,LB,0
CF,LS,1
CF,LR,0
CF,LY,0
CF,LI,0
CF,LT,0
CF,LU,0
CF,MO,1
CF,MG,1
CF,MW,0
CF,MY,0
CF,MV,1
CF,ML,0
CF,MT,0
CF,MH,0
CF,MR,1
CF,MU,1
CF,MX,0
CF,FM,3
CF,MD,0
CF,MC,0
CF,MN,0
CF,ME,0
CF,MA,0
CF,MZ,1
CF,MM,0
CF,NA,0
CF,NR,0
CF,NP,1
CF,NL,0
CF,NZ,0
CF,NI,1
CF,NE,0
CF,NG,0
CF,KP,0
CF,MK,0
CF,NO,0
CF,OM,0
CF,PK,0
CF,PW,1
CF,PS,3
CF,PA,0
CF,PG,0
CF,PY,0
CF,PE,0
CF,PH,3
CF,PL,0
CF,PT,0
CF,QA,1
CF,RO,0
CF,RU,0
CF,RW,3
CF,KN,0
CF,LC,0
CF,WS,1
CF,SM,0
CF,ST,0
CF,SA,0
CF,SN,3
CF,RS,0
CF,SC,1
CF,SL,0
CF,SG,3
CF,SK,0
CF,SI,0
CF,SB,0
CF,SO,1
CF,ZA,0
CF,KR,0
CF,SS,0
CF,ES,0
CF,LK,2
CF,VC,3
CF,SD,0
CF,SR,0
CF,SE,0
CF,CH,0
CF,SY,0
CF,TW,0
CF,TJ,0
CF,TZ,1
CF,TH,0
CF,TL,1
CF,TG,1
CF,TO,0
CF,TT,0
CF,TN,0
CF,TR,0
CF,TM,0
CF,TV,1
CF,UG,1
CF,UA,0
CF,AE,0
CF,GB,0
CF,US,0
CF,UY,0
CF,UZ,0
CF,VU,0
CF,VA,0
CF,VE,0
CF,VN,0
CF,YE,0
CF,ZM,0
CF,ZW,0
TD,AF,0
TD,AL,0
TD,DZ,0
TD,AD,0
TD,AO,0
TD,AG,0
TD,AR,0
TD,AM,0
TD,AU,0
TD,AT,0
TD,AZ,0
TD,BS,0
TD,BH,0
TD,BD,1
TD,BB,0
TD,BY,0
TD,BE,0
TD,BZ,0
TD,BJ,3
TD,BT,0
TD,BO,1
TD,BA,0
TD,BW,0
TD,BR,0
TD,BN,0
TD,BG,0
TD,BF,1
TD,BI,0
TD,KH,1
TD,CM,3
TD,CA,0
TD,CV,1
TD,CF,3
TD,TD,-1
TD,CL,0
TD,CN,0
TD,CO,0
TD,KM,1
TD,CG,3
TD,CD,0
TD,CR,0
TD,CI,3
TD,HR,0
TD,CU,1
TD,CY,0
TD,CZ,0
TD,DK,0
TD,DJ,1
TD,DM,3
TD,DO,0
TD,EC,3
TD,EG,0
TD,SV,0
TD,GQ,0
TD,ER,0
TD,EE,0
TD,SZ,0
TD,ET,1
TD,FJ,0
TD,FI,0
TD,FR,0
TD,GA,1
TD,GM,0
TD,GE,0
TD,DE,0
TD,GH,1
TD,GR,0
TD,GD,0
TD,GT,0
TD,GN,0
TD,GW,1
TD,GY,0
TD,HT,3
TD,HN,0
TD,HK,3
TD,HU,0
TD,IS,0
TD,IN,0
TD,ID,3
TD,IR,1
TD,IQ,0
TD,IE,0
TD,IL,0
TD,IT,0
TD,JM,0
TD,JP,0
TD,JO,0
TD,KZ,0
TD,KE,1
TD,KI,0
TD,XK,0
TD,KW,0
TD,KG,0
TD,LA,1
TD,LV,0
TD,LB,0
TD,LS,1
TD,LR,0
TD,LY,0
TD,LI,0
TD,LT,0
TD,LU,0
TD,MO,1
TD,MG,1
TD,MW,0
TD,MY,3
TD,MV,1
TD,ML,3
TD,MT,0
TD,MH,0
TD,MR,1
TD,MU,3
TD,MX,0
TD,FM,3
TD,MD,0
TD,MC,0
TD,MN,0
TD,ME,0
TD,MA,0
TD,MZ,1
TD,MM,0
TD,NA,0
TD,NR,0
TD,NP,1
TD,NL,0
TD,NZ,0
TD,NI,1
TD,NE,3
TD,NG,3
TD,KP,0
TD,MK,0
TD,NO,0
TD,OM,0
TD,PK,0
TD,PW,1
TD,PS,0
TD,PA,0
TD,PG,0
TD,PY,0
TD,PE,0
TD,PH,3
TD,PL,0
TD,PT,0
TD,QA,1
TD,RO,0
TD,RU,0
TD,RW,3
TD,KN,0
TD,LC,0
TD,WS,1
TD,SM,0
TD,ST,0
TD,SA,0
TD,SN,1
TD,RS,0
TD,SC,1
TD,SL,0
TD,SG,3
TD,SK,0
TD,SI,0
TD,SB,0
TD,SO,1
TD,ZA,0
TD,KR,0
TD,SS,0
TD,ES,0
TD,LK,2
TD,VC,3
TD,SD,0
TD,SR,0
TD,SE,0
TD,CH,0
TD,SY,0
TD,TW,0
TD,TJ,0
TD,TZ,0
TD,TH,0
TD,TL,1
TD,TG,1
TD,TO,0
TD,TT,0
TD,TN,0
TD,TR,0
TD,TM,0
TD,TV,1
TD,UG,1
TD,UA,0
TD,AE,0
TD,GB,0
TD,US,0
TD,UY,0
TD,UZ,0
TD,VU,0
TD,VA,0
TD,VE,0
TD,VN,0
TD,YE,0
TD,ZM,0
TD,ZW,0
CL,AF,0
CL,AL,3
CL,DZ,0
CL,AD,3
CL,AO,1
CL,AG,3
CL,AR,3
CL,AM,1
CL,AU,0
CL,AT,3
CL,AZ,1
CL,BS,3
CL,BH,1
CL,BD,1
CL,BB,3
CL,BY,3
CL,BE,3
CL,BZ,3
CL,BJ,0
CL,BT,0
CL,BO,3
CL,BA,3
CL,BW,3
CL,BR,3
CL,BN,0
CL,BG,3
CL,BF,0
CL,BI,0
CL,KH,1
CL,CM,0
CL,CA,2
CL,CV,1
CL,CF,0
CL,TD,0
CL,CL,-1
CL,CN,0
CL,CO,3
CL,KM,1
CL,CG,0
CL,CD,0
CL,CR,3
CL,CI,2
CL,HR,3
CL,CU,1
CL,CY,3
CL,CZ,3
CL,DK,3
CL,DJ,1
CL,DM,3
CL,DO,3
CL,EC,3
CL,EG,1
CL,SV,3
CL,GQ,0
CL,ER,0
CL,EE,3
CL,SZ,3
CL,ET,1
CL,FJ,3
CL,FI,3
CL,FR,3
CL,GA,1
CL,GM,0
CL,GE,3
CL,DE,3
CL,GH,0
CL,GR,3
CL,GD,3
CL,GT,3
CL,GN,0
CL,GW,1
CL,GY,3
CL,HT,3
CL,HN,3
CL,HK,3
CL,HU,3
CL,IS,3
CL,IN,2
CL,ID,3
CL,IR,1
CL,IQ,0
CL,IE,3
CL,IL,3
CL,IT,3
CL,JM,3
CL,JP,3
CL,JO,1
CL,KZ,3
CL,KE,1
CL,KI,0
CL,XK,3
CL,KW,0
CL,KG,1
CL,LA,1
CL,LV,3
CL,LB,1
CL,LS,1
CL,LR,0
CL,LY,0
CL,LI,3
CL,LT,3
CL,LU,3
CL,MO,3
CL,MG,1
CL,MW,1
CL,MY,3
CL,MV,1
CL,ML,0
CL,MT,3
CL,MH,1
CL,MR,1
CL,MU,3
CL,MX,3
CL,FM,3
CL,MD,3
CL,MC,3
CL,MN,3
CL,ME,3
CL,MA,3
CL,MZ,1
CL,MM,1
CL,NA,0
CL,NR,0
CL,NP,1
CL,NL,3
CL,NZ,3
CL,NI,3
CL,NE,0
CL,NG,0
CL,KP,0
CL,MK,3
CL,NO,3
CL,OM,1
CL,PK,0
CL,PW,1
CL,PS,3
CL,PA,3
CL,PG,1
CL,PY,3
CL,PE,3
CL,PH,3
CL,PL,3
CL,PT,3
CL,QA,3
CL,RO,3
CL,RU,3
CL,RW,1
CL,KN,3
CL,LC,3
CL,WS,1
CL,SM,3
CL,ST,0
CL,SA,0
CL,SN,0
CL,RS,3
CL,SC,1
CL,SL,0
CL,SG,3
CL,SK,3
CL,SI,3
CL,SB,1
CL,SO,1
CL,ZA,3
CL,KR,3
CL,SS,0
CL,ES,3
CL,LK,2
CL,VC,3
CL,SD,0
CL,SR,1
CL,SE,3
CL,CH,3
CL,SY,0
CL,TW,3
CL,TJ,1
CL,TZ,1
CL,TH,3
CL,TL,1
CL,TG,1
CL,TO,0
CL,TT,3
CL,TN,3
CL,TR,3
CL,TM,0
CL,TV,1
CL,UG,1
CL,UA,3
CL,AE,3
CL,GB,3
CL,US,2
CL,UY,3
CL,UZ,3
CL,VU,3
CL,VA,3
CL,VE,3
CL,VN,3
CL,YE,0
CL,ZM,1
CL,ZW,1
CN,AF,0
CN,AL,0
CN,DZ,0
CN,AD,0
CN,AO,1
CN,AG,3
CN,AR,0
CN,AM,1
CN,AU,0
CN,AT,0
CN,AZ,1
CN,BS,3
CN,BH,1
CN,BD,1
CN,BB,3
CN,BY,3
CN,BE,0
CN,BZ,0
CN,BJ,0
CN,BT,0
CN,BO,1
CN,BA,3
CN,BW,0
CN,BR,0
CN,BN,1
CN,BG,0
CN,BF,0
CN,BI,0
CN,KH,1
CN,CM,0
CN,CA,0
CN,CV,1
CN,CF,0
CN,TD,0
CN,CL,0
CN,CN,-1
CN,CO,0
CN,KM,1
CN,CG,0
CN,CD,0
CN,CR,0
CN,CI,2
CN,HR,0
CN,CU,0
CN,CY,0
CN,CZ,0
CN,DK,0
CN,DJ,1
CN,DM,3
CN,DO,0
CN,EC,3
CN,EG,3
CN,SV,0
CN,GQ,3
CN,ER,0
CN,EE,0
CN,SZ,0
CN,ET,1
CN,FJ,3
CN,FI,0
CN,FR,0
CN,GA,1
CN,GM,0
CN,GE,0
CN,DE,0
CN,GH,0
CN,GR,0
CN,GD,3
CN,GT,0
CN,GN,0
CN,GW,1
CN,GY,0
CN,HT,3
CN,HN,0
CN,HK,0
CN,HU,0
CN,IS,0
CN,IN,2
CN,ID,3
CN,IR,1
CN,IQ,0
CN,IE,0
CN,IL,0
CN,IT,0
CN,JM,3
CN,JP,0
CN,JO,1
CN,KZ,0
CN,KE,1
CN,KI,0
CN,XK,0
CN,KW,0
CN,KG,0
CN,LA,1
CN,LV,0
CN,LB,1
CN,LS,1
CN,LR,0
CN,LY,0
CN,LI,0
CN,LT,0
CN,LU,0
CN,MO,1
CN,MG,1
CN,MW,1
CN,MY,1
CN,MV,1
CN,ML,0
CN,MT,0
CN,MH,0
CN,MR,1
CN,MU,3
CN,MX,0
CN,FM,3
CN,MD,0
CN,MC,0
CN,MN,0
CN,ME,0
CN,MA,3
CN,MZ,1
CN,MM,1
CN,NA,0
CN,NR,0
CN,NP,1
CN,NL,0
CN,NZ,0
CN,NI,0
CN,NE,0
CN,NG,0
CN,KP,0
CN,MK,0
CN,NO,0
CN,OM,0
CN,PK,0
CN,PW,1
CN,PS,3
CN,PA,0
CN,PG,0
CN,PY,0
CN,PE,0
CN,PH,0
CN,PL,0
CN,PT,0
CN,QA,3
CN,RO,0
CN,RU,0
CN,RW,1
CN,KN,3
CN,LC,3
CN,WS,1
CN,SM,0
CN,ST,1
CN,SA,0
CN,SN,1
CN,RS,3
CN,SC,1
CN,SL,0
CN,SG,0
CN,SK,0
CN,SI,0
CN,SB,0
CN,SO,1
CN,ZA,0
CN,KR,0
CN,SS,0
CN,ES,0
CN,LK,2
CN,VC,0
CN,SD,0
CN,SR,1
CN,SE,0
CN,CH,0
CN,SY,0
CN,TW,0
CN,TJ,0
CN,TZ,1
CN,TH,1
CN,TL,1
CN,TG,1
CN,TO,1
CN,TT,0
CN,TN,3
CN,TR,1
CN,TM,0
CN,TV,1
CN,UG,1
CN,UA,0
CN,AE,3
CN,GB,0
CN,US,0
CN,UY,0
CN,UZ,1
CN,VU,3
CN,VA,0
CN,VE,0
CN,VN,1
CN,YE,0
CN,ZM,0
CN,ZW,0
CO,AF,0
CO,AL,3
CO,DZ,0
CO,AD,3
CO,AO,0
CO,AG,3
CO,AR,3
CO,AM,1
CO,AU,0
CO,AT,3
CO,AZ,1
CO,BS,3
CO,BH,1
CO,BD,1
CO,BB,3
CO,BY,0
CO,BE,3
CO,BZ,3
CO,BJ,0
CO,BT,0
CO,BO,3
CO,BA,3
CO,BW,0
CO,BR,3
CO,BN,0
CO,BG,3
CO,BF,1
CO,BI,0
CO,KH,1
CO,CM,0
CO,CA,0
CO,CV,1
CO,CF,0
CO,TD,0
CO,CL,3
CO,CN,0
CO,CO,-1
CO,KM,1
CO,CG,0
CO,CD,0
CO,CR,0
CO,CI,2
CO,HR,3
CO,CU,1
CO,CY,3
CO,CZ,3
CO,DK,3
CO,DJ,1
CO,DM,3
CO,DO,3
CO,EC,3
CO,EG,1
CO,SV,3
CO,GQ,0
CO,ER,0
CO,EE,3
CO,SZ,0
CO,ET,1
CO,FJ,3
CO,FI,3
CO,FR,3
CO,GA,1
CO,GM,0
CO,GE,3
CO,DE,3
CO,GH,0
CO,GR,3
CO,GD,0
CO,GT,3
CO,GN,0
CO,GW,1
CO,GY,3
CO,HT,0
CO,HN,3
CO,HK,3
CO,HU,3
CO,IS,3
CO,IN,2
CO,ID,0
CO,IR,0
CO,IQ,0
CO,IE,0
CO,IL,3
CO,IT,3
CO,JM,3
CO,JP,0
CO,JO,0
CO,KZ,0
CO,KE,1
CO,KI,0
CO,XK,3
CO,KW,0
CO,KG,0
CO,LA,1
CO,LV,3
CO,LB,0
CO,LS,1
CO,LR,0
CO,LY,0
CO,LI,3
CO,LT,3
CO,LU,3
CO,MO,1
CO,MG,1
CO,MW,0
CO,MY,0
CO,MV,1
CO,ML,0
CO,MT,3
CO,MH,1
CO,MR,1
CO,MU,1
CO,MX,3
CO,FM,3
CO,MD,3
CO,MC,3
CO,MN,0
CO,ME,3
CO,MA,0
CO,MZ,1
CO,MM,1
CO,NA,0
CO,NR,0
CO,NP,1
CO,NL,3
CO,NZ,0
CO,NI,1
CO,NE,0
CO,NG,0
CO,KP,0
CO,MK,3
CO,NO,3
CO,OM,1
CO,PK,0
CO,PW,1
CO,PS,3
CO,PA,3
CO,PG,0
CO,PY,3
CO,PE,3
CO,PH,3
CO,PL,3
CO,PT,3
CO,QA,3
CO,RO,3
CO,RU,3
CO,RW,1
CO,KN,3
CO,LC,0
CO,WS,1
CO,SM,3
CO,ST,0
CO,SA,0
CO,SN,0
CO,RS,3
CO,SC,1
CO,SL,0
CO,SG,3
CO,SK,3
CO,SI,3
CO,SB,0
CO,SO,1
CO,ZA,0
CO,KR,3
CO,SS,0
CO,ES,3
CO,LK,2
CO,VC,3
CO,SD,0
CO,SR,1
CO,SE,3
CO,CH,3
CO,SY,0
CO,TW,1
CO,TJ,0
CO,TZ,1
CO,TH,0
CO,TL,1
CO,TG,1
CO,TO,0
CO,TT,3
CO,TN,0
CO,TR,3
CO,TM,0
CO,TV,1
CO,UG,1
CO,UA,0
CO,AE,0
CO,GB,0
CO,US,0
CO,UY,3
CO,UZ,1
CO,VU,0
CO,VA,3
CO,VE,3
CO,VN,1
CO,YE,0
CO,ZM,1
CO,ZW,0
KM,AF,0
KM,AL,0
KM,DZ,0
KM,AD,0
KM,AO,0
KM,AG,0
KM,AR,0
KM,AM,0
KM,AU,0
KM,AT,0
KM,AZ,0
KM,BS,0
KM,BH,0
KM,BD,1
KM,BB,0
KM,BY,0
KM,BE,0
KM,BZ,0
KM,BJ,3
KM,BT,0
KM,BO,1
KM,BA,0
KM,BW,0
KM,BR,0
KM,BN,0
KM,BG,0
KM,BF,1
KM,BI,0
KM,KH,1
KM,CM,0
KM,CA,0
KM,CV,1
KM,CF,0
KM,TD,0
KM,CL,0
KM,CN,0
KM,CO,0
KM,KM,-1
KM,CG,0
KM,CD,0
KM,CR,0
KM,CI,2
KM,HR,0
KM,CU,1
KM,CY,0
KM,CZ,0
KM,DK,0
KM,DJ,1
KM,DM,3
KM,DO,0
KM,EC,3
KM,EG,0
KM,SV,0
KM,GQ,0
KM,ER,0
KM,EE,0
KM,SZ,0
KM,ET,1
KM,FJ,0
KM,FI,0
KM,FR,0
KM,GA,1
KM,GM,0
KM,GE,0
KM,DE,0
KM,GH,1
KM,GR,0
KM,GD,0
KM,GT,0
KM,GN,0
KM,GW,1
KM,GY,0
KM,HT,3
KM,HN,0
KM,HK,3
KM,HU,0
KM,IS,0
KM,IN,2
KM,ID,3
KM,IR,1
KM,IQ,0
KM,IE,0
KM,IL,0
KM,IT,0
KM,JM,0
KM,JP,0
KM,JO,0
KM,KZ,0
KM,KE,1
KM,KI,0
KM,XK,0
KM,KW,0
KM,KG,0
KM,LA,1
KM,LV,0
KM,LB,1
KM,LS,1
KM,LR,0
KM,LY,0
KM,LI,0
KM,LT,0
KM,LU,0
KM,MO,1
KM,MG,1
KM,MW,3
KM,MY,3
KM,MV,1
KM,ML,0
KM,MT,0
KM,MH,0
KM,MR,1
KM,MU,1
KM,MX,0
KM,FM,3
KM,MD,0
KM,MC,0
KM,MN,0
KM,ME,0
KM,MA,0
KM,MZ,1
KM,MM,0
KM,NA,0
KM,NR,0
KM,NP,1
KM,NL,0
KM,NZ,0
KM,NI,1
KM,NE,0
KM,NG,0
KM,KP,0
KM,MK,0
KM,NO,0
KM,OM,0
KM,PK,0
KM,PW,1
KM,PS,0
KM,PA,3
KM,PG,0
KM,PY,0
KM,PE,0
KM,PH,3
KM,PL,0
KM,PT,0
KM,QA,1
KM,RO,0
KM,RU,0
KM,RW,1
KM,KN,0
KM,LC,1
KM,WS,1
KM,SM,0
KM,ST,0
KM,SA,0
KM,SN,1
KM,RS,0
KM,SC,1
KM,SL,0
KM,SG,3
KM,SK,0
KM,SI,0
KM,SB,0
KM,SO,1
KM,ZA,0
KM,KR,0
KM,SS,0
KM,ES,0
KM,LK,2
KM,VC,3
KM,SD,0
KM,SR,0
KM,SE,0
KM,CH,0
KM,SY,0
KM,TW,0
KM,TJ,0
KM,TZ,1
KM,TH,0
KM,TL,1
KM,TG,1
KM,TO,0
KM,TT,0
KM,TN,3
KM,TR,0
KM,TM,0
KM,TV,1
KM,UG,3
KM,UA,0
KM,AE,0
KM,GB,0
KM,US,0
KM,UY,0
KM,UZ,0
KM,VU,0
KM,VA,0
KM,VE,0
KM,VN,0
KM,YE,0
KM,ZM,1
KM,ZW,1
CG,AF,0
CG,AL,0
CG,DZ,0
CG,AD,0
CG,AO,0
CG,AG,0
CG,AR,0
CG,AM,0
CG,AU,0
CG,AT,0
CG,AZ,0
CG,BS,0
CG,BH,0
CG,BD,1
CG,BB,0
CG,BY,0
CG,BE,0
CG,BZ,0
CG,BJ,3
CG,BT,0
CG,BO,1
CG,BA,0
CG,BW,0
CG,BR,0
CG,BN,0
CG,BG,0
CG,BF,0
CG,BI,0
CG,KH,1
CG,CM,3
CG,CA,0
CG,CV,1
CG,CF,3
CG,TD,3
CG,CL,0
CG,CN,0
CG,CO,0
CG,KM,1
CG,CG,-1
CG,CD,3
CG,CR,0
CG,CI,3
CG,HR,0
CG,CU,1
CG,CY,0
CG,CZ,0
CG,DK,0
CG,DJ,1
CG,DM,3
CG,DO,0
CG,EC,3
CG,EG,0
CG,SV,0
CG,GQ,0
CG,ER,0
CG,EE,0
CG,SZ,0
CG,ET,1
CG,FJ,0
CG,FI,0
CG,FR,0
CG,GA,1
CG,GM,0
CG,GE,0
CG,DE,0
CG,GH,1
CG,GR,0
CG,GD,0
CG,GT,0
CG,GN,0
CG,GW,1
CG,GY,0
CG,HT,3
CG,HN,0
CG,HK,0
CG,HU,0
CG,IS,0
CG,IN,0
CG,ID,0
CG,IR,1
CG,IQ,0
CG,IE,0
CG,IL,0
CG,IT,0
CG,JM,0
CG,JP,0
CG,JO,0
CG,KZ,0
CG,KE,1
CG,KI,0
CG,XK,0
CG,KW,0
CG,KG,0
CG,LA,0
CG,LV,0
CG,LB,0
CG,LS,1
CG,LR,0
CG,LY,0
CG,LI,0
CG,LT,0
CG,LU,0
CG,MO,1
CG,MG,1
CG,MW,1
CG,MY,0
CG,MV,1
CG,ML,0
CG,MT,0
CG,MH,0
CG,MR,1
CG,MU,3
CG,MX,0
CG,FM,3
CG,MD,0
CG,MC,0
CG,MN,0
CG,ME,0
CG,MA,0
CG,MZ,1
CG,MM,0
CG,NA,0
CG,NR,0
CG,NP,1
CG,NL,0
CG,NZ,0
CG,NI,0
CG,NE,0
CG,NG,0
CG,KP,0
CG,MK,0
CG,NO,0
CG,OM,0
CG,PK,0
CG,PW,1
CG,PS,0
CG,PA,0
CG,PG,0
CG,PY,0
CG,PE,0
CG,PH,3
CG,PL,0
CG,PT,0
CG,QA,1
CG,RO,0
CG,RU,0
CG,RW,1
CG,KN,0
CG,LC,0
CG,WS,1
CG,SM,0
CG,ST,0
CG,SA,0
CG,SN,3
CG,RS,0
CG,SC,1
CG,SL,0
CG,SG,3
CG,SK,0
CG,SI,0
CG,SB,0
CG,SO,1
CG,ZA,0
CG,KR,0
CG,SS,0
CG,ES,0
CG,LK,0
CG,VC,3
CG,SD,0
CG,SR,0
CG,SE,0
CG,CH,0
CG,SY,0
CG,TW,0
CG,TJ,0
CG,TZ,1
CG,TH,0
CG,TL,1
CG,TG,1
CG,TO,0
CG,TT,0
CG,TN,0
CG,TR,0
CG,TM,0
CG,TV,1
CG,UG,1
CG,UA,0
CG,AE,0
CG,GB,0
CG,US,0
CG,UY,0
CG,UZ,0
CG,VU,0
CG,VA,0
CG,VE,0
CG,VN,0
CG,YE,0
CG,ZM,1
CG,ZW,0
CD,AF,0
CD,AL,0
CD,DZ,0
CD,AD,0
CD,AO,0
CD,AG,0
CD,AR,0
CD,AM,0
CD,AU,0
CD,AT,0
CD,AZ,0
CD,BS,0
CD,BH,0
CD,BD,1
CD,BB,0
CD,BY,0
CD,BE,0
CD,BZ,0
CD,BJ,3
CD,BT,0
CD,BO,1
CD,BA,0
CD,BW,0
CD,BR,0
CD,BN,0
CD,BG,0
CD,BF,1
CD,BI,3
CD,KH,1
CD,CM,0
CD,CA,0
CD,CV,1
CD,CF,3
CD,TD,0
CD,CL,0
CD,CN,0
CD,CO,0
CD,KM,1
CD,CG,0
CD,CD,-1
CD,CR,0
CD,CI,2
CD,HR,0
CD,CU,1
CD,CY,0
CD,CZ,0
CD,DK,0
CD,DJ,1
CD,DM,3
CD,DO,0
CD,EC,3
CD,EG,0
CD,SV,0
CD,GQ,0
CD,ER,0
CD,EE,0
CD,SZ,0
CD,ET,1
CD,FJ,0
CD,FI,0
CD,FR,0
CD,GA,1
CD,GM,0
CD,GE,0
CD,DE,0
CD,GH,1
CD,GR,0
CD,GD,0
CD,GT,0
CD,GN,0
CD,GW,1
CD,GY,0
CD,HT,3
CD,HN,0
CD,HK,0
CD,HU,0
CD,IS,0
CD,IN,0
CD,ID,0
CD,IR,1
CD,IQ,0
CD,IE,0
CD,IL,0
CD,IT,0
CD,JM,0
CD,JP,0
CD,JO,0
CD,KZ,0
CD,KE,1
CD,KI,0
CD,XK,0
CD,KW,0
CD,KG,0
CD,LA,0
CD,LV,0
CD,LB,0
CD,LS,1
CD,LR,0
CD,LY,0
CD,LI,0
CD,LT,0
CD,LU,0
CD,MO,1
CD,MG,1
CD,MW,0
CD,MY,0
CD,MV,1
CD,ML,0
CD,MT,0
CD,MH,0
CD,MR,1
CD,MU,3
CD,MX,0
CD,FM,3
CD,MD,0
CD,MC,0
CD,MN,0
CD,ME,0
CD,MA,0
CD,MZ,1
CD,MM,0
CD,NA,0
CD,NR,0
CD,NP,1
CD,NL,0
CD,NZ,0
CD,NI,0
CD,NE,0
CD,NG,0
CD,KP,0
CD,MK,0
CD,NO,0
CD,OM,0
CD,PK,0
CD,PW,1
CD,PS,0
CD,PA,0
CD,PG,0
CD,PY,0
CD,PE,0
CD,PH,3
CD,PL,0
CD,PT,0
CD,QA,1
CD,RO,0
CD,RU,0
CD,RW,3
CD,KN,0
CD,LC,0
CD,WS,1
CD,SM,0
CD,ST,0
CD,SA,0
CD,SN,1
CD,RS,0
CD,SC,1
CD,SL,0
CD,SG,3
CD,SK,0
CD,SI,0
CD,SB,0
CD,SO,1
CD,ZA,0
CD,KR,0
CD,SS,0
CD,ES,0
CD,LK,0
CD,VC,3
CD,SD,0
