Passport,Destination,Requirement
GNQ,HND,visa required
GNQ,HKG,14
GNQ,HUN,visa required
GNQ,ISL,visa required
GNQ,IND,e-visa
GNQ,IDN,visa required
GNQ,IRN,e-visa
GNQ,IRQ,visa required
GNQ,IRL,visa required
GNQ,ISR,visa required
GNQ,ITA,visa required
GNQ,JAM,visa required
GNQ,JPN,visa required
GNQ,JOR,visa required
GNQ,KAZ,visa required
GNQ,KEN,e-visa
GNQ,KIR,visa required
GNQ,XKX,visa required
GNQ,KWT,visa required
GNQ,KGZ,e-visa
GNQ,LAO,visa on arrival
GNQ,LVA,visa required
GNQ,LBN,visa required
GNQ,LSO,e-visa
GNQ,LBR,visa required
GNQ,LBY,visa required
GNQ,LIE,visa required
GNQ,LTU,visa required
GNQ,LUX,visa required
GNQ,MAC,visa on arrival
GNQ,MDG,visa on arrival
GNQ,MWI,visa on arrival
GNQ,MYS,e-visa
GNQ,MDV,visa on arrival
GNQ,MLI,visa required
GNQ,MLT,visa required
GNQ,MHL,visa required
GNQ,MRT,visa on arrival
GNQ,MUS,visa on arrival
GNQ,MEX,visa required
GNQ,FSM,30
GNQ,MDA,e-visa
GNQ,MCO,visa required
GNQ,MNG,e-visa
GNQ,MNE,visa required
GNQ,MAR,visa required
GNQ,MOZ,visa on arrival
GNQ,MMR,visa required
GNQ,NAM,visa on arrival
GNQ,NRU,visa required
GNQ,NPL,visa on arrival
GNQ,NLD,visa required
GNQ,NZL,visa required
GNQ,NIC,visa on arrival
GNQ,NER,visa required
GNQ,NGA,visa on arrival
GNQ,PRK,visa required
GNQ,MKD,visa required
GNQ,NOR,visa required
GNQ,OMN,e-visa
GNQ,PAK,e-visa
GNQ,PLW,visa on arrival
GNQ,PSE,visa free
GNQ,PAN,visa required
GNQ,PNG,visa required
GNQ,PRY,visa required
GNQ,PER,visa required
GNQ,PHL,30
GNQ,POL,visa required
GNQ,PRT,visa required
GNQ,QAT,visa required
GNQ,ROU,visa required
GNQ,RUS,visa required
GNQ,RWA,visa on arrival
GNQ,KNA,e-visa
GNQ,LCA,visa on arrival
GNQ,WSM,visa on arrival
GNQ,SMR,visa required
GNQ,STP,15
GNQ,SAU,visa required
GNQ,SEN,visa on arrival
GNQ,SRB,visa required
GNQ,SYC,90
GNQ,SLE,visa on arrival
GNQ,SGP,30
GNQ,SVK,visa required
GNQ,SVN,visa required
GNQ,SLB,visa required
GNQ,SOM,visa on arrival
GNQ,ZAF,visa required
GNQ,KOR,visa required
GNQ,SSD,e-visa
GNQ,ESP,visa required
GNQ,LKA,e-visa
GNQ,VCT,90
GNQ,SDN,visa required
GNQ,SUR,90
GNQ,SWE,visa required
GNQ,CHE,visa required
GNQ,SYR,visa required
GNQ,TWN,visa required
GNQ,TJK,e-visa
GNQ,TZA,e-visa
GNQ,THA,visa required
GNQ,TLS,visa on arrival
GNQ,TGO,visa on arrival
GNQ,TON,visa required
GNQ,TTO,visa required
GNQ,TUN,90
GNQ,TKM,visa required
GNQ,TUV,visa on arrival
GNQ,TUR,visa required
GNQ,UGA,e-visa
GNQ,UKR,visa required
GNQ,ARE,e-visa
GNQ,GBR,visa required
GNQ,USA,visa required
GNQ,URY,visa required
GNQ,UZB,e-visa
GNQ,VUT,visa required
GNQ,VAT,visa required
GNQ,VEN,visa required
GNQ,VNM,visa required
GNQ,YEM,visa required
GNQ,ZMB,e-visa
GNQ,ZWE,visa on arrival
GNQ,AFG,visa required
ERI,ALB,e-visa
ERI,DZA,visa required
ERI,AND,visa required
ERI,AGO,visa on arrival
ERI,ATG,e-visa
ERI,ARG,visa required
ERI,ARM,visa required
ERI,AUS,e-visa
ERI,AUT,visa required
ERI,AZE,covid ban
ERI,BHS,e-visa
ERI,BHR,e-visa
ERI,BGD,visa on arrival
ERI,BRB,visa required
ERI,BLR,visa required
ERI,BEL,visa required
ERI,BLZ,visa required
ERI,BEN,90
ERI,BTN,e-visa
ERI,BOL,visa on arrival
ERI,BIH,visa required
ERI,BWA,e-visa
ERI,BRA,visa required
ERI,BRN,visa required
ERI,BGR,visa required
ERI,BFA,visa on arrival
ERI,BDI,visa on arrival
ERI,KHM,visa on arrival
ERI,CMR,visa required
ERI,CAN,visa required
ERI,CPV,visa on arrival
ERI,CAF,visa required
ERI,TCD,visa required
ERI,CHL,visa required
ERI,CHN,visa required
ERI,COL,e-visa
ERI,COM,visa on arrival
ERI,COG,visa required
ERI,COD,e-visa
ERI,CRI,visa required
ERI,CIV,e-visa
ERI,HRV,visa required
ERI,CUB,visa required
ERI,CYP,visa required
ERI,CZE,visa required
ERI,DNK,visa required
ERI,DJI,e-visa
ERI,DMA,21
ERI,DOM,visa required
ERI,ECU,e-visa
ERI,EGY,visa required
ERI,SLV,visa required
ERI,GNQ,visa required
ERI,ERI,-1
ERI,EST,visa required
ERI,SWZ,visa required
ERI,ETH,e-visa
ERI,FJI,visa required
ERI,FIN,visa required
ERI,FRA,visa required
ERI,GAB,e-visa
ERI,GMB,90
ERI,GEO,e-visa
ERI,DEU,visa required
ERI,GHA,visa on arrival
ERI,GRC,visa required
ERI,GRD,visa required
ERI,GTM,visa required
ERI,GIN,e-visa
ERI,GNB,visa on arrival
ERI,GUY,visa on arrival
ERI,HTI,90
ERI,HND,visa required
ERI,HKG,visa required
ERI,HUN,visa required
ERI,ISL,visa required
ERI,IND,e-visa
ERI,IDN,visa required
ERI,IRN,e-visa
ERI,IRQ,visa required
ERI,IRL,visa required
ERI,ISR,visa required
ERI,ITA,visa required
ERI,JAM,visa required
ERI,JPN,visa required
ERI,JOR,visa required
ERI,KAZ,e-visa
ERI,KEN,e-visa
ERI,KIR,visa required
ERI,XKX,visa required
ERI,KWT,visa required
ERI,KGZ,e-visa
ERI,LAO,visa on arrival
ERI,LVA,visa required
ERI,LBN,visa required
ERI,LSO,e-visa
ERI,LBR,visa required
ERI,LBY,visa required
ERI,LIE,visa required
ERI,LTU,visa required
ERI,LUX,visa required
ERI,MAC,visa on arrival
ERI,MDG,visa on arrival
ERI,MWI,e-visa
ERI,MYS,e-visa
ERI,MDV,visa on arrival
ERI,MLI,visa required
ERI,MLT,visa required
ERI,MHL,visa required
ERI,MRT,visa on arrival
ERI,MUS,visa on arrival
ERI,MEX,visa required
ERI,FSM,30
ERI,MDA,e-visa
ERI,MCO,visa required
ERI,MNG,e-visa
ERI,MNE,visa required
ERI,MAR,visa required
ERI,MOZ,e-visa
ERI,MMR,e-visa
ERI,NAM,visa on arrival
ERI,NRU,visa required
ERI,NPL,visa on arrival
ERI,NLD,visa required
ERI,NZL,visa required
ERI,NIC,visa required
ERI,NER,visa required
ERI,NGA,visa on arrival
ERI,PRK,visa required
ERI,MKD,visa required
ERI,NOR,visa required
ERI,OMN,e-visa
ERI,PAK,e-visa
ERI,PLW,visa on arrival
ERI,PSE,visa required
ERI,PAN,visa required
ERI,PNG,visa required
ERI,PRY,visa required
ERI,PER,visa required
ERI,PHL,30
ERI,POL,visa required
ERI,PRT,visa required
ERI,QAT,visa required
ERI,ROU,visa required
ERI,RUS,visa required
ERI,RWA,visa on arrival
ERI,KNA,e-visa
ERI,LCA,visa required
ERI,WSM,visa on arrival
ERI,SMR,visa required
ERI,STP,e-visa
ERI,SAU,visa required
ERI,SEN,visa required
ERI,SRB,visa required
ERI,SYC,90
ERI,SLE,visa on arrival
ERI,SGP,30
ERI,SVK,visa required
ERI,SVN,visa required
ERI,SLB,visa required
ERI,SOM,visa on arrival
ERI,ZAF,visa required
ERI,KOR,visa required
ERI,SSD,e-visa
ERI,ESP,visa required
ERI,LKA,e-visa
ERI,VCT,90
ERI,SDN,visa required
ERI,SUR,90
ERI,SWE,visa required
ERI,CHE,visa required
ERI,SYR,visa required
ERI,TWN,visa required
ERI,TJK,e-visa
ERI,TZA,e-visa
ERI,THA,visa required
ERI,TLS,visa on arrival
ERI,TGO,visa on arrival
ERI,TON,visa required
ERI,TTO,visa required
ERI,TUN,visa required
ERI,TKM,visa required
ERI,TUV,visa on arrival
ERI,TUR,visa required
ERI,UGA,90
ERI,UKR,visa required
ERI,ARE,e-visa
ERI,GBR,visa required
ERI,USA,visa required
ERI,URY,visa required
ERI,UZB,e-visa
ERI,VUT,visa required
ERI,VAT,visa required
ERI,VEN,visa required
ERI,VNM,visa required
ERI,YEM,visa required
ERI,ZMB,visa on arrival
ERI,ZWE,e-visa
ERI,AFG,visa required
EST,ALB,90
EST,DZA,visa required
EST,AND,visa free
EST,AGO,visa on arrival
EST,ATG,180
EST,ARG,90
EST,ARM,180
EST,AUS,e-visa
EST,AUT,visa free
EST,AZE,e-visa
EST,BHS,90
EST,BHR,visa on arrival
EST,BGD,visa on arrival
EST,BRB,90
EST,BLR,30
EST,BEL,visa free
EST,BLZ,visa free
EST,BEN,e-visa
EST,BTN,e-visa
EST,BOL,90
EST,BIH,90
EST,BWA,90
EST,BRA,90
EST,BRN,90
EST,BGR,visa free
EST,BFA,visa on arrival
EST,BDI,visa on arrival
EST,KHM,visa on arrival
EST,CMR,visa required
EST,CAN,e-visa
EST,CPV,30
EST,CAF,visa required
EST,TCD,visa required
EST,CHL,90
EST,CHN,visa required
EST,COL,90
EST,COM,visa on arrival
EST,COG,visa required
EST,COD,e-visa
EST,CRI,90
EST,CIV,e-visa
EST,HRV,visa free
EST,CUB,visa required
EST,CYP,visa free
EST,CZE,visa free
EST,DNK,visa free
EST,DJI,e-visa
EST,DMA,180
EST,DOM,visa free
EST,ECU,90
EST,EGY,visa on arrival
EST,SLV,90
EST,GNQ,visa required
EST,ERI,visa required
EST,EST,-1
EST,SWZ,30
EST,ETH,e-visa
EST,FJI,120
EST,FIN,visa free
EST,FRA,visa free
EST,GAB,e-visa
EST,GMB,90
EST,GEO,360
EST,DEU,visa free
EST,GHA,visa required
EST,GRC,visa free
EST,GRD,90
EST,GTM,90
EST,GIN,e-visa
EST,GNB,visa on arrival
EST,GUY,visa on arrival
EST,HTI,90
EST,HND,90
EST,HKG,90
EST,HUN,visa free
EST,ISL,visa free
EST,IND,e-visa
EST,IDN,visa on arrival
EST,IRN,e-visa
EST,IRQ,visa on arrival
EST,IRL,visa free
EST,ISR,90
EST,ITA,visa free
EST,JAM,30
EST,JPN,90
EST,JOR,visa on arrival
EST,KAZ,30
EST,KEN,e-visa
EST,KIR,120
EST,XKX,90
EST,KWT,visa on arrival
EST,KGZ,60
EST,LAO,visa on arrival
EST,LVA,visa free
EST,LBN,visa on arrival
EST,LSO,e-visa
EST,LBR,visa required
EST,LBY,visa required
EST,LIE,visa free
EST,LTU,visa free
EST,LUX,visa free
EST,MAC,90
EST,MDG,visa on arrival
EST,MWI,visa on arrival
EST,MYS,90
EST,MDV,visa on arrival
EST,MLI,visa required
EST,MLT,visa free
EST,MHL,90
EST,MRT,visa on arrival
EST,MUS,90
EST,MEX,180
EST,FSM,90
EST,MDA,90
EST,MCO,visa free
EST,MNG,30
EST,MNE,90
EST,MAR,90
EST,MOZ,visa on arrival
EST,MMR,e-visa
EST,NAM,visa required
EST,NRU,visa required
EST,NPL,visa on arrival
EST,NLD,visa free
EST,NZL,e-visa
EST,NIC,90
EST,NER,visa required
EST,NGA,visa on arrival
EST,PRK,visa required
EST,MKD,90
EST,NOR,visa free
EST,OMN,visa on arrival
EST,PAK,e-visa
EST,PLW,90
EST,PSE,visa free
EST,PAN,90
EST,PNG,e-visa
EST,PRY,90
EST,PER,90
EST,PHL,30
EST,POL,visa free
EST,PRT,visa free
EST,QAT,visa on arrival
EST,ROU,visa free
EST,RUS,visa required
EST,RWA,visa on arrival
EST,KNA,90
EST,LCA,90
EST,WSM,90
EST,SMR,visa free
EST,STP,visa free
EST,SAU,visa on arrival
EST,SEN,90
EST,SRB,90
EST,SYC,90
EST,SLE,visa on arrival
EST,SGP,90
EST,SVK,visa free
EST,SVN,visa free
EST,SLB,90
EST,SOM,visa on arrival
EST,ZAF,visa required
EST,KOR,e-visa
EST,SSD,e-visa
EST,ESP,visa free
EST,LKA,e-visa
EST,VCT,90
EST,SDN,visa required
EST,SUR,90
EST,SWE,visa free
EST,CHE,visa free
EST,SYR,visa required
EST,TWN,90
EST,TJK,30
EST,TZA,visa on arrival
EST,THA,45
EST,TLS,90
EST,TGO,visa on arrival
EST,TON,90
EST,TTO,90
EST,TUN,90
EST,TKM,visa required
EST,TUV,90
EST,TUR,90
EST,UGA,e-visa
EST,UKR,90
EST,ARE,90
EST,GBR,180
EST,USA,e-visa
EST,URY,90
EST,UZB,30
EST,VUT,90
EST,VAT,visa free
EST,VEN,90
EST,VNM,e-visa
EST,YEM,visa required
EST,ZMB,90
EST,ZWE,visa on arrival
EST,AFG,visa required
SWZ,ALB,e-visa
SWZ,DZA,visa required
SWZ,AND,visa required
SWZ,AGO,visa on arrival
SWZ,ATG,180
SWZ,ARG,visa required
SWZ,ARM,visa required
SWZ,AUS,e-visa
SWZ,AUT,visa required
SWZ,AZE,covid ban
SWZ,BHS,90
SWZ,BHR,e-visa
SWZ,BGD,visa on arrival
SWZ,BRB,180
SWZ,BLR,visa required
SWZ,BEL,visa required
SWZ,BLZ,visa free
SWZ,BEN,90
SWZ,BTN,e-visa
SWZ,BOL,visa on arrival
SWZ,BIH,visa required
SWZ,BWA,90
SWZ,BRA,visa required
SWZ,BRN,visa required
SWZ,BGR,visa required
SWZ,BFA,e-visa
SWZ,BDI,visa on arrival
SWZ,KHM,visa on arrival
SWZ,CMR,visa required
SWZ,CAN,visa required
SWZ,CPV,visa on arrival
SWZ,CAF,visa required
SWZ,TCD,visa required
SWZ,CHL,visa required
SWZ,CHN,visa required
SWZ,COL,e-visa
SWZ,COM,visa on arrival
SWZ,COG,visa required
SWZ,COD,e-visa
SWZ,CRI,visa required
SWZ,CIV,e-visa
SWZ,HRV,visa required
SWZ,CUB,visa required
SWZ,CYP,visa required
SWZ,CZE,visa required
SWZ,DNK,visa required
SWZ,DJI,e-visa
SWZ,DMA,180
SWZ,DOM,visa required
SWZ,ECU,90
SWZ,EGY,visa required
SWZ,SLV,visa required
SWZ,GNQ,visa required
SWZ,ERI,visa required
SWZ,EST,visa required
SWZ,SWZ,-1
SWZ,ETH,e-visa
SWZ,FJI,120
SWZ,FIN,visa required
SWZ,FRA,visa required
SWZ,GAB,e-visa
SWZ,GMB,90
SWZ,GEO,e-visa
SWZ,DEU,visa required
SWZ,GHA,90
SWZ,GRC,visa required
SWZ,GRD,90
SWZ,GTM,visa required
SWZ,GIN,e-visa
SWZ,GNB,visa on arrival
SWZ,GUY,60
SWZ,HTI,90
SWZ,HND,visa required
SWZ,HKG,90
SWZ,HUN,visa required
SWZ,ISL,visa required
SWZ,IND,e-visa
SWZ,IDN,visa required
SWZ,IRN,e-visa
SWZ,IRQ,visa required
SWZ,IRL,90
SWZ,ISR,90
SWZ,ITA,visa required
SWZ,JAM,visa free
SWZ,JPN,visa required
SWZ,JOR,visa on arrival
SWZ,KAZ,e-visa
SWZ,KEN,90
SWZ,KIR,visa required
SWZ,XKX,90
SWZ,KWT,visa required
SWZ,KGZ,e-visa
SWZ,LAO,visa required
SWZ,LVA,visa required
SWZ,LBN,visa required
SWZ,LSO,visa free
SWZ,LBR,visa required
SWZ,LBY,visa required
SWZ,LIE,visa required
SWZ,LTU,visa required
SWZ,LUX,visa required
SWZ,MAC,visa on arrival
SWZ,MDG,visa on arrival
SWZ,MWI,90
SWZ,MYS,30
SWZ,MDV,visa on arrival
SWZ,MLI,visa required
SWZ,MLT,visa required
SWZ,MHL,visa required
SWZ,MRT,visa on arrival
SWZ,MUS,90
SWZ,MEX,visa required
SWZ,FSM,30
SWZ,MDA,e-visa
SWZ,MCO,visa required
SWZ,MNG,e-visa
SWZ,MNE,visa required
SWZ,MAR,visa required
SWZ,MOZ,visa free
SWZ,MMR,visa required
SWZ,NAM,90
SWZ,NRU,visa required
SWZ,NPL,visa required
SWZ,NLD,visa required
SWZ,NZL,visa required
SWZ,NIC,visa on arrival
SWZ,NER,visa required
SWZ,NGA,visa on arrival
SWZ,PRK,visa required
SWZ,MKD,visa required
SWZ,NOR,visa required
SWZ,OMN,e-visa
SWZ,PAK,e-visa
SWZ,PLW,visa on arrival
SWZ,PSE,visa free
SWZ,PAN,visa required
SWZ,PNG,visa required
SWZ,PRY,visa required
SWZ,PER,visa required
SWZ,PHL,30
SWZ,POL,visa required
SWZ,PRT,visa required
SWZ,QAT,visa required
SWZ,ROU,visa required
SWZ,RUS,visa required
SWZ,RWA,visa on arrival
SWZ,KNA,90
SWZ,LCA,42
SWZ,WSM,visa on arrival
SWZ,SMR,visa required
SWZ,STP,e-visa
SWZ,SAU,visa required
SWZ,SEN,visa on arrival
SWZ,SRB,visa required
SWZ,SYC,90
SWZ,SLE,visa on arrival
SWZ,SGP,30
SWZ,SVK,visa required
SWZ,SVN,visa required
SWZ,SLB,visa required
SWZ,SOM,visa on arrival
SWZ,ZAF,30
SWZ,KOR,e-visa
SWZ,SSD,e-visa
SWZ,ESP,visa required
SWZ,LKA,e-visa
SWZ,VCT,90
SWZ,SDN,visa required
SWZ,SUR,90
SWZ,SWE,visa required
SWZ,CHE,visa required
SWZ,SYR,visa required
SWZ,TWN,90
SWZ,TJK,e-visa
SWZ,TZA,90
SWZ,THA,visa required
SWZ,TLS,visa on arrival
SWZ,TGO,visa on arrival
SWZ,TON,visa required
SWZ,TTO,visa free
SWZ,TUN,visa required
SWZ,TKM,visa required
SWZ,TUV,visa on arrival
SWZ,TUR,visa required
SWZ,UGA,90
SWZ,UKR,visa required
SWZ,ARE,e-visa
SWZ,GBR,visa required
SWZ,USA,visa required
SWZ,URY,visa required
SWZ,UZB,e-visa
SWZ,VUT,30
SWZ,VAT,visa required
SWZ,VEN,visa required
SWZ,VNM,visa required
SWZ,YEM,visa required
SWZ,ZMB,90
SWZ,ZWE,90
SWZ,AFG,visa required
ETH,ALB,e-visa
ETH,DZA,visa required
ETH,AND,visa required
ETH,AGO,visa on arrival
ETH,ATG,e-visa
ETH,ARG,visa required
ETH,ARM,visa required
ETH,AUS,e-visa
ETH,AUT,visa required
ETH,AZE,covid ban
ETH,BHS,e-visa
ETH,BHR,e-visa
ETH,BGD,visa on arrival
ETH,BRB,90
ETH,BLR,visa required
ETH,BEL,visa required
ETH,BLZ,visa required
ETH,BEN,90
ETH,BTN,e-visa
ETH,BOL,visa on arrival
ETH,BIH,visa required
ETH,BWA,e-visa
ETH,BRA,visa required
ETH,BRN,visa required
ETH,BGR,visa required
ETH,BFA,e-visa
ETH,BDI,visa on arrival
ETH,KHM,visa on arrival
ETH,CMR,visa required
ETH,CAN,visa required
ETH,CPV,visa on arrival
ETH,CAF,visa required
ETH,TCD,visa required
ETH,CHL,visa required
ETH,CHN,visa required
ETH,COL,e-visa
ETH,COM,visa on arrival
ETH,COG,visa required
ETH,COD,e-visa
ETH,CRI,visa required
ETH,CIV,e-visa
ETH,HRV,visa required
ETH,CUB,visa required
ETH,CYP,visa required
ETH,CZE,visa required
ETH,DNK,visa required
ETH,DJI,e-visa
ETH,DMA,21
ETH,DOM,visa required
ETH,ECU,e-visa
ETH,EGY,visa required
ETH,SLV,visa required
ETH,GNQ,visa required
ETH,ERI,visa on arrival
ETH,EST,visa required
ETH,SWZ,visa required
ETH,ETH,-1
ETH,FJI,visa required
ETH,FIN,visa required
ETH,FRA,visa required
ETH,GAB,e-visa
ETH,GMB,90
ETH,GEO,e-visa
ETH,DEU,visa required
ETH,GHA,visa on arrival
ETH,GRC,visa required
ETH,GRD,visa required
ETH,GTM,visa required
ETH,GIN,e-visa
ETH,GNB,visa on arrival
ETH,GUY,visa on arrival
ETH,HTI,90
ETH,HND,visa required
ETH,HKG,visa required
ETH,HUN,visa required
ETH,ISL,visa required
ETH,IND,visa required
ETH,IDN,visa required
ETH,IRN,e-visa
ETH,IRQ,visa required
ETH,IRL,visa required
ETH,ISR,visa required
ETH,ITA,visa required
ETH,JAM,visa required
ETH,JPN,visa required
ETH,JOR,visa required
ETH,KAZ,e-visa
ETH,KEN,90
ETH,KIR,visa required
ETH,XKX,visa required
ETH,KWT,visa required
ETH,KGZ,e-visa
ETH,LAO,visa on arrival
ETH,LVA,visa required
ETH,LBN,visa required
ETH,LSO,e-visa
ETH,LBR,visa required
ETH,LBY,visa required
ETH,LIE,visa required
ETH,LTU,visa required
ETH,LUX,visa required
ETH,MAC,visa on arrival
ETH,MDG,visa on arrival
ETH,MWI,e-visa
ETH,MYS,visa required
ETH,MDV,visa on arrival
ETH,MLI,visa required
ETH,MLT,visa required
ETH,MHL,visa required
ETH,MRT,visa on arrival
ETH,MUS,visa on arrival
ETH,MEX,visa required
ETH,FSM,30
ETH,MDA,e-visa
ETH,MCO,visa required
ETH,MNG,e-visa
ETH,MNE,visa required
ETH,MAR,visa required
ETH,MOZ,visa on arrival
ETH,MMR,visa required
ETH,NAM,visa required
ETH,NRU,visa required
ETH,NPL,visa required
ETH,NLD,visa required
ETH,NZL,visa required
ETH,NIC,visa on arrival
ETH,NER,visa required
ETH,NGA,visa on arrival
ETH,PRK,visa required
ETH,MKD,visa required
ETH,NOR,visa required
ETH,OMN,e-visa
ETH,PAK,e-visa
ETH,PLW,visa on arrival
ETH,PSE,visa required
ETH,PAN,visa required
ETH,PNG,visa required
ETH,PRY,visa required
ETH,PER,visa required
ETH,PHL,30
ETH,POL,visa required
ETH,PRT,visa required
ETH,QAT,visa required
ETH,ROU,visa required
ETH,RUS,visa required
ETH,RWA,visa on arrival
ETH,KNA,e-visa
ETH,LCA,visa on arrival
ETH,WSM,visa on arrival
ETH,SMR,visa required
ETH,STP,e-visa
ETH,SAU,visa required
ETH,SEN,visa on arrival
ETH,SRB,visa required
ETH,SYC,90
ETH,SLE,visa on arrival
ETH,SGP,30
ETH,SVK,visa required
ETH,SVN,visa required
ETH,SLB,visa required
ETH,SOM,visa on arrival
ETH,ZAF,e-visa
ETH,KOR,visa required
ETH,SSD,e-visa
ETH,ESP,visa required
ETH,LKA,e-visa
ETH,VCT,90
ETH,SDN,visa required
ETH,SUR,90
ETH,SWE,visa required
ETH,CHE,visa required
ETH,SYR,visa required
ETH,TWN,visa required
ETH,TJK,e-visa
ETH,TZA,e-visa
ETH,THA,visa on arrival
ETH,TLS,visa on arrival
ETH,TGO,visa on arrival
ETH,TON,visa required
ETH,TTO,visa required
ETH,TUN,visa required
ETH,TKM,visa required
ETH,TUV,visa on arrival
ETH,TUR,visa required
ETH,UGA,e-visa
ETH,UKR,visa required
ETH,ARE,e-visa
ETH,GBR,visa required
ETH,USA,visa required
ETH,URY,visa required
ETH,UZB,e-visa
ETH,VUT,visa required
ETH,VAT,visa required
ETH,VEN,visa required
ETH,VNM,visa required
ETH,YEM,visa required
ETH,ZMB,e-visa
ETH,ZWE,visa on arrival
ETH,AFG,visa required
FJI,ALB,e-visa
FJI,DZA,visa required
FJI,AND,visa required
FJI,AGO,visa on arrival
FJI,ATG,180
FJI,ARG,90
FJI,ARM,e-visa
FJI,AUS,e-visa
FJI,AUT,visa required
FJI,AZE,covid ban
FJI,BHS,90
FJI,BHR,e-visa
FJI,BGD,90
FJI,BRB,180
FJI,BLR,visa required
FJI,BEL,visa required
FJI,BLZ,visa free
FJI,BEN,e-visa
FJI,BTN,e-visa
FJI,BOL,visa on arrival
FJI,BIH,visa required
FJI,BWA,e-visa
FJI,BRA,90
FJI,BRN,visa required
FJI,BGR,visa required
FJI,BFA,e-visa
FJI,BDI,visa on arrival
FJI,KHM,visa on arrival
FJI,CMR,visa required
FJI,CAN,visa required
FJI,CPV,visa on arrival
FJI,CAF,visa required
FJI,TCD,visa required
FJI,CHL,90
FJI,CHN,30
FJI,COL,90
FJI,COM,visa on arrival
FJI,COG,visa required
FJI,COD,e-visa
FJI,CRI,90
FJI,CIV,e-visa
FJI,HRV,visa required
FJI,CUB,visa required
FJI,CYP,visa required
FJI,CZE,visa required
FJI,DNK,visa required
FJI,DJI,e-visa
FJI,DMA,21
FJI,DOM,visa free
FJI,ECU,90
FJI,EGY,visa on arrival
FJI,SLV,90
FJI,GNQ,visa required
FJI,ERI,visa required
FJI,EST,visa required
FJI,SWZ,visa required
FJI,ETH,e-visa
FJI,FJI,-1
FJI,FIN,visa required
FJI,FRA,visa required
FJI,GAB,e-visa
FJI,GMB,90
FJI,GEO,e-visa
FJI,DEU,visa required
FJI,GHA,visa required
FJI,GRC,visa required
FJI,GRD,visa required
FJI,GTM,90
FJI,GIN,e-visa
FJI,GNB,visa on arrival
FJI,GUY,visa on arrival
FJI,HTI,90
FJI,HND,visa required
FJI,HKG,90
FJI,HUN,visa required
FJI,ISL,visa required
FJI,IND,e-visa
FJI,IDN,visa required
FJI,IRN,e-visa
FJI,IRQ,visa required
FJI,IRL,90
FJI,ISR,90
FJI,ITA,visa required
FJI,JAM,visa free
FJI,JPN,visa required
FJI,JOR,visa on arrival
FJI,KAZ,e-visa
FJI,KEN,90
FJI,KIR,120
FJI,XKX,90
FJI,KWT,visa required
FJI,KGZ,e-visa
FJI,LAO,visa on arrival
FJI,LVA,visa required
FJI,LBN,visa required
FJI,LSO,visa free
FJI,LBR,visa required
FJI,LBY,visa required
FJI,LIE,visa required
FJI,LTU,visa required
FJI,LUX,visa required
FJI,MAC,visa on arrival
FJI,MDG,visa on arrival
FJI,MWI,90
FJI,MYS,30
FJI,MDV,visa on arrival
FJI,MLI,visa required
FJI,MLT,visa required
FJI,MHL,visa on arrival
FJI,MRT,visa on arrival
FJI,MUS,90
FJI,MEX,visa required
FJI,FSM,30
FJI,MDA,e-visa
FJI,MCO,visa required
FJI,MNG,e-visa
FJI,MNE,visa required
FJI,MAR,visa required
FJI,MOZ,visa on arrival
FJI,MMR,e-visa
FJI,NAM,visa required
FJI,NRU,visa on arrival
FJI,NPL,visa on arrival
FJI,NLD,visa required
FJI,NZL,visa required
FJI,NIC,90
FJI,NER,visa required
FJI,NGA,visa on arrival
FJI,PRK,visa required
FJI,MKD,visa required
FJI,NOR,visa required
FJI,OMN,e-visa
FJI,PAK,e-visa
FJI,PLW,visa on arrival
FJI,PSE,visa free
FJI,PAN,90
FJI,PNG,e-visa
FJI,PRY,visa required
FJI,PER,180
FJI,PHL,30
FJI,POL,visa required
FJI,PRT,visa required
FJI,QAT,visa required
FJI,ROU,visa required
FJI,RUS,90
FJI,RWA,visa on arrival
FJI,KNA,90
FJI,LCA,42
FJI,WSM,visa on arrival
FJI,SMR,visa required
FJI,STP,e-visa
FJI,SAU,visa required
FJI,SEN,visa on arrival
FJI,SRB,visa required
FJI,SYC,90
FJI,SLE,visa on arrival
FJI,SGP,30
FJI,SVK,visa required
FJI,SVN,visa required
FJI,SLB,visa on arrival
FJI,SOM,visa on arrival
FJI,ZAF,visa required
FJI,KOR,e-visa
FJI,SSD,e-visa
FJI,ESP,visa required
FJI,LKA,e-visa
FJI,VCT,90
FJI,SDN,visa required
FJI,SUR,90
FJI,SWE,visa required
FJI,CHE,visa required
FJI,SYR,visa required
FJI,TWN,visa required
FJI,TJK,e-visa
FJI,TZA,visa on arrival
FJI,THA,visa on arrival
FJI,TLS,visa on arrival
FJI,TGO,visa on arrival
FJI,TON,visa on arrival
FJI,TTO,visa required
FJI,TUN,90
FJI,TKM,visa required
FJI,TUV,visa on arrival
FJI,TUR,e-visa
FJI,UGA,90
FJI,UKR,visa required
FJI,ARE,e-visa
FJI,GBR,visa required
FJI,USA,visa required
FJI,URY,visa required
FJI,UZB,e-visa
FJI,VUT,30
FJI,VAT,visa required
FJI,VEN,visa required
FJI,VNM,e-visa
FJI,YEM,visa required
FJI,ZMB,90
FJI,ZWE,90
FJI,AFG,visa required
FIN,ALB,90
FIN,DZA,visa required
FIN,AND,visa free
FIN,AGO,visa on arrival
FIN,ATG,180
FIN,ARG,90
FIN,ARM,180
FIN,AUS,e-visa
FIN,AUT,visa free
