Passport,Destination,Code
CM,LV,0
CM,LB,0
CM,LS,3
CM,LR,0
CM,LY,0
CM,LI,0
CM,LT,0
CM,LU,0
CM,MO,2
CM,MG,2
CM,MW,2
CM,MY,0
CM,MV,2
CM,ML,3
CM,MT,0
CM,MH,0
CM,MR,2
CM,MU,2
CM,MX,0
CM,FM,3
CM,MD,0
CM,MC,0
CM,MN,0
CM,ME,0
CM,MA,0
CM,MZ,2
CM,MM,2
CM,NA,2
CM,NR,0
CM,NP,0
CM,NL,0
CM,NZ,0
CM,NI,0
CM,NE,0
CM,NG,3
CM,KP,0
CM,MK,0
CM,NO,0
CM,OM,0
CM,PK,0
CM,PW,2
CM,PS,0
CM,PA,0
CM,PG,0
CM,PY,0
CM,PE,0
CM,PH,3
CM,PL,0
CM,PT,0
CM,QA,2
CM,RO,0
CM,RU,0
CM,RW,2
CM,KN,0
CM,LC,2
CM,WS,2
CM,SM,0
CM,ST,0
CM,SA,0
CM,SN,2
CM,RS,0
CM,SC,2
CM,SL,2
CM,SG,3
CM,SK,0
CM,SI,0
CM,SB,0
CM,SO,2
CM,ZA,0
CM,KR,0
CM,SS,0
CM,ES,0
CM,LK,0
CM,VC,3
CM,SD,0
CM,SR,2
CM,SE,0
CM,CH,0
CM,SY,0
CM,TW,0
CM,TJ,0
CM,TZ,2
CM,TH,0
CM,TL,2
CM,TG,2
CM,TO,0
CM,TT,0
CM,TN,0
CM,TR,0
CM,TM,0
CM,TV,2
CM,UG,2
CM,UA,0
CM,AE,0
CM,GB,0
CM,US,0
CM,UY,0
CM,UZ,2
CM,VU,3
CM,VA,0
CM,VE,0
CM,VN,0
CM,YE,0
CM,ZM,0
CM,ZW,0
CA,AF,0
CA,AL,3
CA,DZ,0
CA,AD,3
CA,AO,2
CA,AG,3
CA,AR,3
CA,AM,2
CA,AU,1
CA,AT,3
CA,AZ,2
CA,BS,3
CA,BH,2
CA,BD,2
CA,BB,3
CA,BY,3
CA,BE,3
CA,BZ,3
CA,BJ,0
CA,BT,0
CA,BO,3
CA,BA,3
CA,BW,3
CA,BR,3
CA,BN,3
CA,BG,3
CA,BF,2
CA,BI,0
CA,KH,2
CA,CM,0
CA,CV,2
CA,CF,0
CA,TD,0
CA,CL,3
CA,CN,0
CA,CO,3
CA,KM,2
CA,CG,0
CA,CD,0
CA,CR,3
CA,CI,1
CA,HR,3
CA,CU,2
CA,CY,3
CA,CZ,3
CA,DK,3
CA,DJ,2
CA,DM,3
CA,DO,3
CA,EC,3
CA,EG,2
CA,SV,3
CA,GQ,0
CA,ER,0
CA,EE,3
CA,SZ,3
CA,ET,2
CA,FJ,3
CA,FI,3
CA,FR,3
CA,GA,2
CA,GM,3
CA,GE,3
CA,DE,3
CA,GH,0
CA,GR,3
CA,GD,3
CA,GT,3
CA,GN,2
CA,GW,2
CA,GY,3
CA,HT,3
CA,HN,3
CA,HK,3
CA,HU,3
CA,IS,3
CA,IN,1
CA,ID,3
CA,IR,0
CA,IQ,0
CA,IE,3
CA,IL,3
CA,IT,3
CA,JM,3
CA,JP,3
CA,JO,2
CA,KZ,3
CA,KE,2
CA,KI,3
CA,XK,3
CA,KW,2
CA,KG,3
CA,LA,2
CA,LV,3
CA,LB,2
CA,LS,3
CA,LR,0
CA,LY,0
CA,LI,3
CA,LT,3
CA,LU,3
CA,MO,3
CA,MG,2
CA,MW,2
CA,MY,3
CA,MV,2
CA,ML,0
CA,MT,3
CA,MH,2
CA,MR,2
CA,MU,3
CA,MX,3
CA,FM,3
CA,MD,3
CA,MC,3
CA,MN,3
CA,ME,3
CA,MA,3
CA,MZ,2
CA,MM,2
CA,NA,3
CA,NR,0
CA,NP,2
CA,NL,3
CA,NZ,1
CA,NI,3
CA,NE,0
CA,NG,2
CA,KP,0
CA,MK,3
CA,NO,3
CA,OM,2
CA,PK,0
CA,PW,2
CA,PS,3
CA,PA,3
CA,PG,2
CA,PY,2
CA,PE,3
CA,PH,3
CA,PL,3
CA,PT,3
CA,QA,3
CA,RO,3
CA,RU,0
CA,RW,2
CA,KN,3
CA,LC,3
CA,WS,2
CA,SM,3
CA,ST,3
CA,SA,2
CA,SN,3
CA,RS,3
CA,SC,2
CA,SL,2
CA,SG,3
CA,SK,3
CA,SI,3
CA,SB,2
CA,SO,2
CA,ZA,3
CA,KR,3
CA,SS,0
CA,ES,3
CA,LK,1
CA,VC,3
CA,SD,0
CA,SR,2
CA,SE,3
CA,CH,3
CA,SY,0
CA,TW,3
CA,TJ,2
CA,TZ,2
CA,TH,3
CA,TL,2
CA,TG,2
CA,TO,2
CA,TT,3
CA,TN,3
CA,TR,2
CA,TM,0
CA,TV,2
CA,UG,2
CA,UA,3
CA,AE,3
CA,GB,3
CA,US,3
CA,UY,3
CA,UZ,3
CA,VU,3
CA,VA,3
CA,VE,0
CA,VN,2
CA,YE,0
CA,ZM,2
CA,ZW,2
CV,AF,0
CV,AL,0
CV,DZ,0
CV,AD,0
CV,AO,2
CV,AG,0
CV,AR,0
CV,AM,0
CV,AU,0
CV,AT,0
CV,AZ,0
CV,BS,3
CV,BH,0
CV,BD,2
CV,BB,0
CV,BY,0
CV,BE,0
CV,BZ,0
CV,BJ,3
CV,BT,0
CV,BO,2
CV,BA,0
CV,BW,0
CV,BR,0
CV,BN,0
CV,BG,0
CV,BF,3
CV,BI,0
CV,KH,2
CV,CM,0
CV,CA,0
CV,CF,0
CV,TD,0
CV,CL,0
CV,CN,0
CV,CO,0
CV,KM,2
CV,CG,0
CV,CD,0
CV,CR,0
CV,CI,3
CV,HR,0
CV,CU,2
CV,CY,0
CV,CZ,0
CV,DK,0
CV,DJ,2
CV,DM,3
CV,DO,0
CV,EC,3
CV,EG,0
CV,SV,0
CV,GQ,0
CV,ER,0
CV,EE,0
CV,SZ,0
CV,ET,2
CV,FJ,0
CV,FI,0
CV,FR,0
CV,GA,2
CV,GM,3
CV,GE,0
CV,DE,0
CV,GH,3
CV,GR,0
CV,GD,0
CV,GT,0
CV,GN,3
CV,GW,3
CV,GY,0
CV,HT,3
CV,HN,0
CV,HK,3
CV,HU,0
CV,IS,0
CV,IN,1
CV,ID,3
CV,IR,2
CV,IQ,0
CV,IE,0
CV,IL,0
CV,IT,0
CV,JM,0
CV,JP,0
CV,JO,2
CV,KZ,0
CV,KE,2
CV,KI,0
CV,XK,0
CV,KW,0
CV,KG,0
CV,LA,2
CV,LV,0
CV,LB,0
CV,LS,2
CV,LR,3
CV,LY,0
CV,LI,0
CV,LT,0
CV,LU,0
CV,MO,3
CV,MG,2
CV,MW,2
CV,MY,3
CV,MV,2
CV,ML,3
CV,MT,0
CV,MH,2
CV,MR,2
CV,MU,3
CV,MX,0
CV,FM,3
CV,MD,0
CV,MC,0
CV,MN,0
CV,ME,0
CV,MA,0
CV,MZ,2
CV,MM,0
CV,NA,2
CV,NR,0
CV,NP,2
CV,NL,0
CV,NZ,0
CV,NI,2
CV,NE,3
CV,NG,3
CV,KP,0
CV,MK,0
CV,NO,0
CV,OM,0
CV,PK,0
CV,PW,2
CV,PS,3
CV,PA,3
CV,PG,0
CV,PY,0
CV,PE,0
CV,PH,3
CV,PL,0
CV,PT,0
CV,QA,2
CV,RO,0
CV,RU,0
CV,RW,2
CV,KN,0
CV,LC,2
CV,WS,2
CV,SM,0
CV,ST,3
CV,SA,0
CV,SN,3
CV,RS,0
CV,SC,2
CV,SL,3
CV,SG,3
CV,SK,0
CV,SI,0
CV,SB,0
CV,SO,2
CV,ZA,3
CV,KR,0
CV,SS,0
CV,ES,0
CV,LK,1
CV,VC,3
CV,SD,0
CV,SR,2
CV,SE,0
CV,CH,0
CV,SY,0
CV,TW,0
CV,TJ,0
CV,TZ,2
CV,TH,0
CV,TL,2
CV,TG,3
CV,TO,0
CV,TT,0
CV,TN,3
CV,TR,0
CV,TM,0
CV,TV,2
CV,UG,2
CV,UA,0
CV,AE,0
CV,GB,0
CV,US,0
CV,UY,0
CV,UZ,2
CV,VU,0
CV,VA,0
CV,VE,0
CV,VN,0
CV,YE,0
CV,ZM,2
CV,ZW,2
CF,AF,0
CF,AL,0
CF,DZ,0
CF,AD,0
CF,AO,0
CF,AG,0
CF,AR,0
CF,AM,0
CF,AU,0
CF,AT,0
CF,AZ,0
CF,BS,0
CF,BH,0
CF,BD,2
CF,BB,0
CF,BY,0
CF,BE,0
CF,BZ,0
CF,BJ,3
CF,BT,0
CF,BO,2
CF,BA,0
CF,BW,0
CF,BR,0
CF,BN,0
CF,BG,0
CF,BF,3
CF,BI,0
CF,KH,2
CF,CM,3
CF,CA,0
CF,CV,2
CF,TD,3
CF,CL,0
CF,CN,0
CF,CO,0
CF,KM,2
CF,CG,3
CF,CD,0
CF,CR,0
CF,CI,3
CF,HR,0
CF,CU,2
CF,CY,0
CF,CZ,0
CF,DK,0
CF,DJ,2
CF,DM,3
CF,DO,0
CF,EC,3
CF,EG,0
CF,SV,0
CF,GQ,0
CF,ER,0
CF,EE,0
CF,SZ,0
CF,ET,2
CF,FJ,0
CF,FI,0
CF,FR,0
CF,GA,2
CF,GM,3
CF,GE,0
CF,DE,0
CF,GH,2
CF,GR,0
CF,GD,0
CF,GT,0
CF,GN,2
CF,GW,2
CF,GY,0
CF,HT,3
CF,HN,0
CF,HK,0
CF,HU,0
CF,IS,0
CF,IN,0
CF,ID,0
CF,IR,2
CF,IQ,0
CF,IE,0
CF,IL,3
CF,IT,0
CF,JM,0
CF,JP,0
CF,JO,0
CF,KZ,0
CF,KE,2
CF,KI,0
CF,XK,0
CF,KW,0
CF,KG,0
CF,LA,2
CF,LV,0
CF,LB,0
CF,LS,2
CF,LR,0
CF,LY,0
CF,LI,0
CF,LT,0
CF,LU,0
CF,MO,2
CF,MG,2
CF,MW,2
CF,MY,0
CF,MV,2
CF,ML,0
CF,MT,0
CF,MH,0
CF,MR,2
CF,MU,2
CF,MX,0
CF,FM,3
CF,MD,0
CF,MC,0
CF,MN,0
CF,ME,0
CF,MA,0
CF,MZ,2
CF,MM,0
CF,NA,2
CF,NR,0
CF,NP,2
CF,NL,0
CF,NZ,0
CF,NI,2
CF,NE,0
CF,NG,2
CF,KP,0
CF,MK,0
CF,NO,0
CF,OM,0
CF,PK,0
CF,PW,2
CF,PS,3
CF,PA,0
CF,PG,0
CF,PY,0
CF,PE,0
CF,PH,3
CF,PL,0
CF,PT,0
CF,QA,2
CF,RO,0
CF,RU,0
CF,RW,3
CF,KN,0
CF,LC,0
CF,WS,2
CF,SM,0
CF,ST,0
CF,SA,0
CF,SN,3
CF,RS,0
CF,SC,2
CF,SL,0
CF,SG,3
CF,SK,0
CF,SI,0
CF,SB,0
CF,SO,2
CF,ZA,0
CF,KR,0
CF,SS,0
CF,ES,0
CF,LK,1
CF,VC,3
CF,SD,0
CF,SR,2
CF,SE,0
CF,CH,0
CF,SY,0
CF,TW,0
CF,TJ,0
CF,TZ,2
CF,TH,0
CF,TL,2
CF,TG,2
CF,TO,0
CF,TT,0
CF,TN,0
CF,TR,0
CF,TM,0
CF,TV,2
CF,UG,2
CF,UA,0
CF,AE,0
CF,GB,0
CF,US,0
CF,UY,0
CF,UZ,0
CF,VU,0
CF,VA,0
CF,VE,0
CF,VN,0
CF,YE,0
CF,ZM,0
CF,ZW,0
TD,AF,0
TD,AL,0
TD,DZ,0
TD,AD,0
TD,AO,0
TD,AG,0
TD,AR,0
TD,AM,0
TD,AU,0
TD,AT,0
TD,AZ,0
TD,BS,0
TD,BH,0
TD,BD,2
TD,BB,0
TD,BY,0
TD,BE,0
TD,BZ,0
TD,BJ,3
TD,BT,0
TD,BO,2
TD,BA,0
TD,BW,0
TD,BR,0
TD,BN,0
TD,BG,0
TD,BF,2
TD,BI,0
TD,KH,2
TD,CM,3
TD,CA,0
TD,CV,2
TD,CF,3
TD,CL,0
TD,CN,0
TD,CO,0
TD,KM,2
TD,CG,3
TD,CD,0
TD,CR,0
TD,CI,3
TD,HR,0
TD,CU,2
TD,CY,0
TD,CZ,0
TD,DK,0
TD,DJ,2
TD,DM,3
TD,DO,0
TD,EC,3
TD,EG,0
TD,SV,0
TD,GQ,0
TD,ER,0
TD,EE,0
TD,SZ,0
TD,ET,2
TD,FJ,0
TD,FI,0
TD,FR,0
TD,GA,2
TD,GM,3
TD,GE,0
TD,DE,0
TD,GH,2
TD,GR,0
TD,GD,0
TD,GT,0
TD,GN,2
TD,GW,2
TD,GY,0
TD,HT,3
TD,HN,0
TD,HK,3
TD,HU,0
TD,IS,0
TD,IN,0
TD,ID,3
TD,IR,2
TD,IQ,0
TD,IE,0
TD,IL,0
TD,IT,0
TD,JM,0
TD,JP,0
TD,JO,0
TD,KZ,0
TD,KE,2
TD,KI,0
TD,XK,0
TD,KW,0
TD,KG,0
TD,LA,2
TD,LV,0
TD,LB,0
TD,LS,2
TD,LR,0
TD,LY,0
TD,LI,0
TD,LT,0
TD,LU,0
TD,MO,2
TD,MG,2
TD,MW,2
TD,MY,3
TD,MV,2
TD,ML,3
TD,MT,0
TD,MH,0
TD,MR,2
TD,MU,3
TD,MX,0
TD,FM,3
TD,MD,0
TD,MC,0
TD,MN,0
TD,ME,0
TD,MA,0
TD,MZ,2
TD,MM,0
TD,NA,2
TD,NR,0
TD,NP,2
TD,NL,0
TD,NZ,0
TD,NI,2
TD,NE,3
TD,NG,3
TD,KP,0
TD,MK,0
TD,NO,0
TD,OM,0
TD,PK,0
TD,PW,2
TD,PS,0
TD,PA,0
TD,PG,0
TD,PY,0
TD,PE,0
TD,PH,3
TD,PL,0
TD,PT,0
TD,QA,2
TD,RO,0
TD,RU,0
TD,RW,3
TD,KN,0
TD,LC,0
TD,WS,2
TD,SM,0
TD,ST,0
TD,SA,0
TD,SN,3
TD,RS,0
TD,SC,2
TD,SL,0
TD,SG,3
TD,SK,0
TD,SI,0
TD,SB,0
TD,SO,2
TD,ZA,0
TD,KR,0
TD,SS,0
TD,ES,0
TD,LK,1
TD,VC,3
TD,SD,0
TD,SR,2
TD,SE,0
TD,CH,0
TD,SY,0
TD,TW,0
TD,TJ,0
TD,TZ,0
TD,TH,0
TD,TL,2
TD,TG,2
TD,TO,0
TD,TT,0
TD,TN,0
TD,TR,0
TD,TM,0
TD,TV,2
TD,UG,2
TD,UA,0
TD,AE,0
TD,GB,0
TD,US,0
TD,UY,0
TD,UZ,0
TD,VU,0
TD,VA,0
TD,VE,0
TD,VN,0
TD,YE,0
TD,ZM,0
TD,ZW,0
CL,AF,0
CL,AL,3
CL,DZ,0
CL,AD,3
CL,AO,2
CL,AG,3
CL,AR,3
CL,AM,2
CL,AU,0
CL,AT,3
CL,AZ,2
CL,BS,3
CL,BH,2
CL,BD,2
CL,BB,3
CL,BY,3
CL,BE,3
CL,BZ,3
CL,BJ,0
CL,BT,0
CL,BO,3
CL,BA,3
CL,BW,3
CL,BR,3
CL,BN,0
CL,BG,3
CL,BF,0
CL,BI,0
CL,KH,2
CL,CM,0
CL,CA,1
CL,CV,2
CL,CF,0
CL,TD,0
CL,CN,0
CL,CO,3
CL,KM,2
CL,CG,0
CL,CD,0
CL,CR,3
CL,CI,1
CL,HR,3
CL,CU,2
CL,CY,3
CL,CZ,3
CL,DK,3
CL,DJ,2
CL,DM,3
CL,DO,3
CL,EC,3
CL,EG,2
CL,SV,3
CL,GQ,0
CL,ER,0
CL,EE,3
CL,SZ,3
CL,ET,2
CL,FJ,3
CL,FI,3
CL,FR,3
CL,GA,2
CL,GM,0
CL,GE,3
CL,DE,3
CL,GH,0
CL,GR,3
CL,GD,3
CL,GT,3
CL,GN,2
CL,GW,2
CL,GY,3
CL,HT,3
CL,HN,3
CL,HK,3
CL,HU,3
CL,IS,3
CL,IN,1
CL,ID,3
CL,IR,2
CL,IQ,0
CL,IE,3
CL,IL,3
CL,IT,3
CL,JM,3
CL,JP,3
CL,JO,2
CL,KZ,3
CL,KE,2
CL,KI,0
CL,XK,3
CL,KW,0
CL,KG,3
CL,LA,2
CL,LV,3
CL,LB,2
CL,LS,2
CL,LR,0
CL,LY,0
CL,LI,3
CL,LT,3
CL,LU,3
CL,MO,3
CL,MG,2
CL,MW,2
CL,MY,3
CL,MV,2
CL,ML,0
CL,MT,3
CL,MH,2
CL,MR,2
CL,MU,3
CL,MX,3
CL,FM,3
CL,MD,3
CL,MC,3
CL,MN,3
CL,ME,3
CL,MA,3
CL,MZ,2
CL,MM,2
CL,NA,2
CL,NR,0
CL,NP,2
CL,NL,3
CL,NZ,1
CL,NI,3
CL,NE,0
CL,NG,2
CL,KP,0
CL,MK,3
CL,NO,3
CL,OM,2
CL,PK,0
CL,PW,2
CL,PS,3
CL,PA,3
CL,PG,2
CL,PY,3
CL,PE,3
CL,PH,3
CL,PL,3
CL,PT,3
CL,QA,3
CL,RO,3
CL,RU,3
CL,RW,2
CL,KN,3
CL,LC,3
CL,WS,2
CL,SM,3
CL,ST,0
CL,SA,0
CL,SN,2
CL,RS,3
CL,SC,2
CL,SL,0
CL,SG,3
CL,SK,3
CL,SI,3
CL,SB,2
CL,SO,2
CL,ZA,3
CL,KR,3
CL,SS,0
CL,ES,3
CL,LK,1
CL,VC,3
CL,SD,0
CL,SR,2
CL,SE,3
CL,CH,3
CL,SY,0
CL,TW,3
CL,TJ,2
CL,TZ,2
CL,TH,3
CL,TL,2
CL,TG,2
CL,TO,0
CL,TT,3
CL,TN,3
CL,TR,3
CL,TM,0
CL,TV,2
CL,UG,2
CL,UA,3
CL,AE,3
CL,GB,3
CL,US,1
CL,UY,3
CL,UZ,3
CL,VU,3
CL,VA,3
CL,VE,0
CL,VN,3
CL,YE,0
CL,ZM,2
CL,ZW,2
CN,AF,0
CN,AL,3
CN,DZ,0
CN,AD,0
CN,AO,2
CN,AG,3
CN,AR,0
CN,AM,2
CN,AU,0
CN,AT,0
CN,AZ,2
CN,BS,3
CN,BH,2
CN,BD,2
CN,BB,3
CN,BY,3
CN,BE,0
CN,BZ,0
CN,BJ,0
CN,BT,0
CN,BO,2
CN,BA,3
CN,BW,0
CN,BR,0
CN,BN,2
CN,BG,0
CN,BF,0
CN,BI,0
CN,KH,2
CN,CM,0
CN,CA,0
CN,CV,2
CN,CF,0
CN,TD,0
CN,CL,0
CN,CO,0
CN,KM,2
CN,CG,0
CN,CD,0
CN,CR,0
CN,CI,1
CN,HR,0
CN,CU,0
CN,CY,0
CN,CZ,0
CN,DK,0
CN,DJ,2
CN,DM,3
CN,DO,0
CN,EC,3
CN,EG,3
CN,SV,0
CN,GQ,3
CN,ER,0
CN,EE,0
CN,SZ,0
CN,ET,2
CN,FJ,3
CN,FI,0
CN,FR,0
CN,GA,2
CN,GM,0
CN,GE,0
CN,DE,0
CN,GH,0
CN,GR,0
CN,GD,3
CN,GT,0
CN,GN,2
CN,GW,2
CN,GY,0
CN,HT,3
CN,HN,0
CN,HK,0
CN,HU,0
CN,IS,0
CN,IN,1
CN,ID,3
CN,IR,3
CN,IQ,0
CN,IE,0
CN,IL,0
CN,IT,0
CN,JM,3
CN,JP,0
CN,JO,2
CN,KZ,0
CN,KE,2
CN,KI,0
CN,XK,0
CN,KW,0
CN,KG,0
CN,LA,2
CN,LV,0
CN,LB,2
CN,LS,2
CN,LR,0
CN,LY,0
CN,LI,0
CN,LT,0
CN,LU,0
CN,MO,2
CN,MG,2
CN,MW,2
CN,MY,2
CN,MV,2
CN,ML,0
CN,MT,0
CN,MH,0
CN,MR,2
CN,MU,3
CN,MX,0
CN,FM,3
CN,MD,0
CN,MC,0
CN,MN,0
CN,ME,0
CN,MA,3
CN,MZ,2
CN,MM,2
CN,NA,0
CN,NR,0
CN,NP,2
CN,NL,0
CN,NZ,0
CN,NI,0
CN,NE,0
CN,NG,2
CN,KP,0
CN,MK,0
CN,NO,0
CN,OM,0
CN,PK,0
CN,PW,2
CN,PS,3
CN,PA,0
CN,PG,0
CN,PY,0
CN,PE,0
CN,PH,0
CN,PL,0
CN,PT,0
CN,QA,3
CN,RO,0
CN,RU,0
CN,RW,2
CN,KN,3
CN,LC,3
CN,WS,2
CN,SM,0
CN,ST,2
CN,SA,2
CN,SN,3
CN,RS,3
CN,SC,2
CN,SL,2
CN,SG,0
CN,SK,0
CN,SI,0
CN,SB,0
CN,SO,2
CN,ZA,0
CN,KR,0
CN,SS,0
CN,ES,0
CN,LK,3
CN,VC,0
CN,SD,0
CN,SR,2
CN,SE,0
CN,CH,0
CN,SY,0
CN,TW,0
CN,TJ,0
CN,TZ,2
CN,TH,2
CN,TL,2
CN,TG,2
CN,TO,2
CN,TT,0
CN,TN,3
CN,TR,2
CN,TM,0
CN,TV,2
CN,UG,2
CN,UA,0
CN,AE,3
CN,GB,0
CN,US,0
CN,UY,0
CN,UZ,2
CN,VU,3
CN,VA,0
CN,VE,0
CN,VN,2
CN,YE,0
CN,ZM,0
CN,ZW,0
CO,AF,0
CO,AL,3
CO,DZ,0
CO,AD,3
CO,AO,0
CO,AG,3
CO,AR,3
CO,AM,2
CO,AU,0
CO,AT,3
CO,AZ,2
CO,BS,3
CO,BH,2
CO,BD,2
CO,BB,3
CO,BY,0
CO,BE,3
CO,BZ,3
CO,BJ,0
CO,BT,0
CO,BO,3
CO,BA,3
CO,BW,0
CO,BR,3
CO,BN,0
CO,BG,3
CO,BF,2
CO,BI,0
CO,KH,2
CO,CM,0
CO,CA,0
CO,CV,2
CO,CF,0
CO,TD,0
CO,CL,3
CO,CN,0
CO,KM,2
CO,CG,0
CO,CD,0
CO,CR,0
CO,CI,1
CO,HR,3
CO,CU,2
CO,CY,3
CO,CZ,3
CO,DK,3
CO,DJ,2
CO,DM,3
CO,DO,3
CO,EC,3
CO,EG,2
CO,SV,3
CO,GQ,0
CO,ER,0
CO,EE,3
CO,SZ,0
CO,ET,2
CO,FJ,3
CO,FI,3
CO,FR,3
CO,GA,2
CO,GM,0
CO,GE,3
CO,DE,3
CO,GH,0
CO,GR,3
CO,GD,0
CO,GT,3
CO,GN,2
CO,GW,2
CO,GY,3
CO,HT,0
CO,HN,3
CO,HK,3
CO,HU,3
CO,IS,3
CO,IN,1
CO,ID,0
CO,IR,0
CO,IQ,0
CO,IE,0
CO,IL,3
CO,IT,3
CO,JM,3
CO,JP,0
CO,JO,0
CO,KZ,3
CO,KE,2
CO,KI,0
CO,XK,3
CO,KW,0
CO,KG,0
CO,LA,2
CO,LV,3
CO,LB,0
CO,LS,2
CO,LR,0
CO,LY,0
CO,LI,3
CO,LT,3
CO,LU,3
CO,MO,2
CO,MG,2
CO,MW,2
CO,MY,0
CO,MV,2
CO,ML,0
CO,MT,3
CO,MH,2
CO,MR,2
CO,MU,2
CO,MX,3
CO,FM,3
CO,MD,3
CO,MC,3
CO,MN,0
CO,ME,3
CO,MA,0
CO,MZ,2
CO,MM,2
CO,NA,0
CO,NR,0
CO,NP,2
CO,NL,3
CO,NZ,0
CO,NI,2
CO,NE,0
CO,NG,2
CO,KP,0
CO,MK,3
CO,NO,3
CO,OM,2
CO,PK,0
CO,PW,2
CO,PS,3
CO,PA,3
CO,PG,0
CO,PY,3
CO,PE,3
CO,PH,3
CO,PL,3
CO,PT,3
CO,QA,3
CO,RO,3
CO,RU,3
CO,RW,2
CO,KN,3
CO,LC,0
CO,WS,2
CO,SM,3
CO,ST,0
CO,SA,0
CO,SN,2
CO,RS,3
CO,SC,2
CO,SL,0
CO,SG,3
CO,SK,3
CO,SI,3
CO,SB,0
CO,SO,2
CO,ZA,0
CO,KR,3
CO,SS,0
CO,ES,3
CO,LK,1
CO,VC,3
CO,SD,0
CO,SR,2
CO,SE,3
CO,CH,3
CO,SY,0
CO,TW,2
CO,TJ,0
CO,TZ,2
CO,TH,0
CO,TL,2
CO,TG,2
CO,TO,0
CO,TT,3
CO,TN,0
CO,TR,3
CO,TM,0
CO,TV,2
CO,UG,2
CO,UA,0
CO,AE,0
CO,GB,0
CO,US,0
CO,UY,3
CO,UZ,2
CO,VU,0
CO,VA,3
CO,VE,3
CO,VN,2
CO,YE,0
CO,ZM,2
CO,ZW,0
KM,AF,0
KM,AL,0
KM,DZ,0
KM,AD,0
KM,AO,0
KM,AG,0
KM,AR,0
KM,AM,0
KM,AU,0
KM,AT,0
KM,AZ,0
KM,BS,0
KM,BH,0
KM,BD,2
KM,BB,0
KM,BY,0
KM,BE,0
KM,BZ,0
KM,BJ,3
KM,BT,0
KM,BO,2
KM,BA,0
KM,BW,0
KM,BR,0
KM,BN,0
KM,BG,0
KM,BF,2
KM,BI,0
KM,KH,2
KM,CM,0
KM,CA,0
KM,CV,2
KM,CF,0
KM,TD,0
KM,CL,0
KM,CN,0
KM,CO,0
KM,CG,0
KM,CD,0
KM,CR,0
KM,CI,1
KM,HR,0
KM,CU,2
KM,CY,0
KM,CZ,0
KM,DK,0
KM,DJ,2
KM,DM,3
KM,DO,0
KM,EC,3
KM,EG,0
KM,SV,0
KM,GQ,0
KM,ER,0
KM,EE,0
KM,SZ,0
KM,ET,2
KM,FJ,0
KM,FI,0
KM,FR,0
KM,GA,2
KM,GM,3
KM,GE,0
KM,DE,0
KM,GH,2
KM,GR,0
KM,GD,0
KM,GT,0
KM,GN,2
KM,GW,2
KM,GY,0
KM,HT,3
KM,HN,0
KM,HK,3
KM,HU,0
KM,IS,0
KM,IN,1
KM,ID,3
KM,IR,2
KM,IQ,0
KM,IE,0
KM,IL,0
KM,IT,0
KM,JM,0
KM,JP,0
KM,JO,0
KM,KZ,0
KM,KE,2
KM,KI,0
KM,XK,0
KM,KW,0
KM,KG,0
KM,LA,2
KM,LV,0
KM,LB,2
KM,LS,2
KM,LR,0
KM,LY,0
KM,LI,0
KM,LT,0
KM,LU,0
KM,MO,2
KM,MG,2
KM,MW,3
KM,MY,3
KM,MV,2
KM,ML,0
KM,MT,0
KM,MH,0
KM,MR,2
KM,MU,2
KM,MX,0
KM,FM,3
KM,MD,0
KM,MC,0
KM,MN,0
KM,ME,0
KM,MA,0
KM,MZ,2
KM,MM,0
KM,NA,2
KM,NR,0
KM,NP,2
KM,NL,0
KM,NZ,0
KM,NI,2
KM,NE,0
KM,NG,2
KM,KP,0
KM,MK,0
KM,NO,0
KM,OM,0
KM,PK,0
KM,PW,2
KM,PS,0
KM,PA,3
KM,PG,0
KM,PY,0
KM,PE,0
KM,PH,3
KM,PL,0
KM,PT,0
KM,QA,2
KM,RO,0
KM,RU,0
KM,RW,2
KM,KN,0
KM,LC,2
KM,WS,2
KM,SM,0
KM,ST,0
KM,SA,0
KM,SN,2
KM,RS,0
KM,SC,2
KM,SL,0
KM,SG,3
KM,SK,0
KM,SI,0
KM,SB,0
KM,SO,2
KM,ZA,0
KM,KR,0
KM,SS,0
KM,ES,0
KM,LK,1
KM,VC,3
KM,SD,0
KM,SR,2
KM,SE,0
KM,CH,0
KM,SY,0
KM,TW,0
KM,TJ,0
KM,TZ,2
KM,TH,0
KM,TL,2
KM,TG,2
KM,TO,0
KM,TT,0
KM,TN,3
KM,TR,0
KM,TM,0
KM,TV,2
KM,UG,3
KM,UA,0
KM,AE,0
KM,GB,0
KM,US,0
KM,UY,0
KM,UZ,0
KM,VU,0
KM,VA,0
KM,VE,0
KM,VN,0
KM,YE,0
KM,ZM,2
KM,ZW,2
CG,AF,0
CG,AL,0
CG,DZ,0
CG,AD,0
CG,AO,0
CG,AG,0
CG,AR,0
CG,AM,0
CG,AU,0
CG,AT,0
CG,AZ,0
CG,BS,0
CG,BH,0
CG,BD,2
CG,BB,0
CG,BY,0
CG,BE,0
CG,BZ,0
CG,BJ,3
CG,BT,0
CG,BO,2
CG,BA,0
CG,BW,0
CG,BR,0
CG,BN,0
CG,BG,0
CG,BF,0
CG,BI,0
CG,KH,2
CG,CM,3
CG,CA,0
CG,CV,2
CG,CF,3
CG,TD,3
CG,CL,0
CG,CN,0
CG,CO,0
CG,KM,2
CG,CD,3
CG,CR,0
